trade_date,available_cash,pending_cash,total_cash,market_value,total_value,pos_count,action,stops
2021-05-17,5036.98,0.0,5036.98,18822278.95,18827315.93,5,rebalance,0
2021-05-18,5036.98,0.0,5036.98,18775240.06,18780277.04,5,mtm_only,0
2021-05-19,5036.98,0.0,5036.98,19059725.96,19064762.94,5,mtm_only,0
2021-05-20,5036.98,0.0,5036.98,18843493.38,18848530.35,5,mtm_only,0
2021-05-21,5036.98,0.0,5036.98,19019760.98,19024797.96,5,mtm_only,0
2021-05-24,5036.98,0.0,5036.98,18911038.81,18916075.79,5,rebalance,0
2021-05-25,5036.98,0.0,5036.98,18921119.89,18926156.87,5,mtm_only,0
2021-05-26,5036.98,0.0,5036.98,18990490.08,18995527.06,5,mtm_only,0
2021-05-27,5036.98,0.0,5036.98,19593866.14,19598903.12,5,mtm_only,0
2021-05-28,5036.98,0.0,5036.98,19804990.76,19810027.73,5,mtm_only,0
2021-05-31,5036.98,0.0,5036.98,20055449.55,20060486.52,5,rebalance,0
2021-06-01,5036.98,0.0,5036.98,20187033.9,20192070.88,5,mtm_only,0
2021-06-02,5036.98,0.0,5036.98,19852763.0,19857799.98,5,mtm_only,0
2021-06-03,5036.98,0.0,5036.98,19772495.3,19777532.28,5,mtm_only,0
2021-06-04,5036.98,0.0,5036.98,20034144.99,20039181.97,5,mtm_only,0
2021-06-07,5036.98,0.0,5036.98,20130122.86,20135159.84,5,rebalance,0
2021-06-08,5036.98,0.0,5036.98,20239365.72,20244402.7,5,mtm_only,0
2021-06-09,5036.98,0.0,5036.98,20305883.05,20310920.03,5,mtm_only,0
2021-06-10,5036.98,0.0,5036.98,20750333.1,20755370.08,5,mtm_only,0
2021-06-11,5036.98,0.0,5036.98,20948625.4,20953662.38,5,mtm_only,0
2021-06-15,5036.98,4847415.47,4852452.44,16019296.06,20871748.51,4,rebalance,1
2021-06-16,4852452.44,0.0,4852452.44,15490147.23,20342599.67,4,mtm_only,0
2021-06-17,4852452.44,0.0,4852452.44,16026809.08,20879261.52,4,mtm_only,0
2021-06-18,4852452.44,0.0,4852452.44,16823860.96,21676313.41,4,mtm_only,0
2021-06-21,927.23,0.0,927.23,22586396.92,22587324.16,5,rebalance,0
2021-06-22,927.23,0.0,927.23,23232646.92,23233574.16,5,mtm_only,0
2021-06-23,927.23,0.0,927.23,23919615.57,23920542.8,5,mtm_only,0
2021-06-24,927.23,0.0,927.23,23858344.54,23859271.77,5,mtm_only,0
2021-06-25,927.23,5796331.58,5797258.81,17703060.29,23500319.1,4,mtm_only,1
2021-06-28,533.25,0.0,533.25,24029771.52,24030304.76,5,rebalance,0
2021-06-29,533.25,0.0,533.25,23761073.8,23761607.05,5,mtm_only,0
2021-06-30,533.25,0.0,533.25,23917284.71,23917817.96,5,mtm_only,0
2021-07-01,533.25,0.0,533.25,24113608.97,24114142.21,5,mtm_only,0
2021-07-02,533.25,5606423.62,5606956.87,17469022.86,23075979.73,4,mtm_only,1
2021-07-05,211.71,0.0,211.71,23502081.87,23502293.58,5,rebalance,0
2021-07-06,211.71,7412392.71,7412604.42,15718035.87,23130640.29,3,mtm_only,2
2021-07-07,7412604.42,0.0,7412604.42,15715482.13,23128086.54,3,mtm_only,0
2021-07-08,7412604.42,0.0,7412604.42,15470227.8,22882832.22,3,mtm_only,0
2021-07-09,7412604.42,0.0,7412604.42,15458763.82,22871368.24,3,mtm_only,0
2021-07-12,5034.93,0.0,5034.93,22977758.42,22982793.35,5,rebalance,0
2021-07-13,5034.93,0.0,5034.93,23401984.08,23407019.02,5,mtm_only,0
2021-07-14,5034.93,0.0,5034.93,23103975.73,23109010.66,5,mtm_only,0
2021-07-15,5034.93,0.0,5034.93,23236093.42,23241128.36,5,mtm_only,0
2021-07-16,5034.93,4092767.67,4097802.61,18766436.54,22864239.14,4,mtm_only,1
2021-07-19,257.42,0.0,257.42,23126845.45,23127102.87,5,rebalance,0
2021-07-20,257.42,0.0,257.42,23197635.82,23197893.24,5,mtm_only,0
2021-07-21,257.42,0.0,257.42,23690529.12,23690786.54,5,mtm_only,0
2021-07-22,257.42,0.0,257.42,23541353.3,23541610.72,5,mtm_only,0
2021-07-23,257.42,0.0,257.42,23169877.15,23170134.57,5,mtm_only,0
2021-07-26,257.42,0.0,257.42,23294338.97,23294596.39,5,rebalance,0
2021-07-27,257.42,5126170.74,5126428.16,17820747.75,22947175.91,4,mtm_only,1
2021-07-28,5126428.16,3365140.53,8491568.69,13746027.88,22237596.58,3,mtm_only,1
2021-07-29,8491568.69,0.0,8491568.69,14154872.99,22646441.68,3,mtm_only,0
2021-07-30,8491568.69,0.0,8491568.69,14277386.87,22768955.57,3,mtm_only,0
2021-08-02,8043.96,0.0,8043.96,22641121.1,22649165.06,5,rebalance,0
2021-08-03,8043.96,0.0,8043.96,22718364.2,22726408.17,5,mtm_only,0
2021-08-04,8043.96,0.0,8043.96,23375365.53,23383409.5,5,mtm_only,0
2021-08-05,8043.96,0.0,8043.96,23465347.82,23473391.78,5,mtm_only,0
2021-08-06,8043.96,0.0,8043.96,23090295.8,23098339.76,5,mtm_only,0
2021-08-09,8043.96,0.0,8043.96,23663611.98,23671655.94,5,rebalance,0
2021-08-10,8043.96,0.0,8043.96,23929121.99,23937165.95,5,mtm_only,0
2021-08-11,8043.96,0.0,8043.96,23973876.28,23981920.25,5,mtm_only,0
2021-08-12,8043.96,0.0,8043.96,24041316.64,24049360.6,5,mtm_only,0
2021-08-13,8043.96,0.0,8043.96,24168257.98,24176301.94,5,mtm_only,0
2021-08-16,8043.96,3899305.53,3907349.49,20110193.99,24017543.48,4,rebalance,1
2021-08-17,3907349.49,0.0,3907349.49,19487147.87,23394497.36,4,mtm_only,0
2021-08-18,3907349.49,0.0,3907349.49,19707198.86,23614548.35,4,mtm_only,0
2021-08-19,3907349.49,0.0,3907349.49,19662320.19,23569669.68,4,mtm_only,0
2021-08-20,3907349.49,0.0,3907349.49,19416078.99,23323428.48,4,mtm_only,0
2021-08-23,4335.93,0.0,4335.93,24050792.85,24055128.78,5,rebalance,0
2021-08-24,4335.93,0.0,4335.93,24737735.55,24742071.48,5,mtm_only,0
2021-08-25,4335.93,0.0,4335.93,24999788.63,25004124.56,5,mtm_only,0
2021-08-26,4335.93,0.0,4335.93,24362156.2,24366492.13,5,mtm_only,0
2021-08-27,4335.93,4251730.79,4256066.72,19593750.72,23849817.44,4,mtm_only,1
2021-08-30,15673.08,8534541.27,8550214.35,14848830.88,23399045.23,3,rebalance,2
2021-08-31,8550214.35,6442675.4,14992889.74,8270581.07,23263470.81,2,mtm_only,1
2021-09-01,14992889.74,0.0,14992889.74,8387344.14,23380233.88,2,mtm_only,0
2021-09-02,14992889.74,0.0,14992889.74,8535735.86,23528625.61,2,mtm_only,0
2021-09-03,14992889.74,0.0,14992889.74,8532073.98,23524963.72,2,mtm_only,0
2021-09-06,23173.22,0.0,23173.22,24184029.64,24207202.87,5,rebalance,0
2021-09-07,23173.22,0.0,23173.22,24299897.67,24323070.89,5,mtm_only,0
2021-09-08,23173.22,0.0,23173.22,24426356.91,24449530.14,5,mtm_only,0
2021-09-09,23173.22,0.0,23173.22,24177148.24,24200321.46,5,mtm_only,0
2021-09-10,23173.22,0.0,23173.22,25243101.84,25266275.06,5,mtm_only,0
2021-09-13,23173.22,0.0,23173.22,24641976.1,24665149.33,5,rebalance,0
2021-09-14,23173.22,0.0,23173.22,25087533.24,25110706.46,5,mtm_only,0
2021-09-15,23173.22,0.0,23173.22,25173170.11,25196343.34,5,mtm_only,0
2021-09-16,23173.22,0.0,23173.22,24420283.0,24443456.23,5,mtm_only,0
2021-09-17,23173.22,5118438.91,5141612.13,19352061.5,24493673.63,4,mtm_only,1
2021-09-22,7077.33,0.0,7077.33,24808366.54,24815443.88,5,rebalance,0
2021-09-23,7077.33,0.0,7077.33,25240208.91,25247286.25,5,mtm_only,0
2021-09-24,7077.33,0.0,7077.33,25575416.91,25582494.25,5,mtm_only,0
2021-09-27,7077.33,0.0,7077.33,21411624.88,21418702.21,5,rebalance,0
2021-09-28,7077.33,0.0,7077.33,21158314.72,21165392.06,5,mtm_only,0
2021-09-29,7077.33,8526708.35,8533785.69,12576329.98,21110115.67,3,mtm_only,2
2021-09-30,8533785.69,0.0,8533785.69,12838119.92,21371905.61,3,mtm_only,0
2021-10-08,9125.53,0.0,9125.53,20060830.05,20069955.58,5,rebalance,0
2021-10-11,9125.53,3941053.19,3950178.72,16142449.98,20092628.7,4,rebalance,1
2021-10-12,3950178.72,3657475.26,7607653.98,12149887.75,19757541.73,3,mtm_only,1
2021-10-13,7607653.98,0.0,7607653.98,12865359.86,20473013.84,3,mtm_only,0
2021-10-14,7607653.98,0.0,7607653.98,13129460.16,20737114.13,3,mtm_only,0
2021-10-15,7607653.98,0.0,7607653.98,13716890.14,21324544.11,3,mtm_only,0
2021-10-18,548.42,0.0,548.42,27368491.27,27369039.69,5,rebalance,0
2021-10-19,548.42,0.0,548.42,27584540.94,27585089.36,5,mtm_only,0
2021-10-20,548.42,0.0,548.42,28520683.22,28521231.64,5,mtm_only,0
2021-10-21,548.42,6375702.72,6376251.14,21919491.42,28295742.55,4,mtm_only,1
2021-10-22,6376251.14,0.0,6376251.14,22892233.96,29268485.09,4,mtm_only,0
2021-10-25,5297.92,0.0,5297.92,30706750.24,30712048.16,5,rebalance,0
2021-10-26,5297.92,0.0,5297.92,31985744.28,31991042.2,5,mtm_only,0
2021-10-27,5297.92,0.0,5297.92,32831854.98,32837152.9,5,mtm_only,0
2021-10-28,5297.92,0.0,5297.92,33590817.69,33596115.61,5,mtm_only,0
2021-10-29,5297.92,0.0,5297.92,34518557.13,34523855.05,5,mtm_only,0
2021-11-01,5297.92,0.0,5297.92,33278695.65,33283993.57,5,rebalance,0
2021-11-02,5297.92,17288162.66,17293460.59,15794945.12,33088405.71,3,mtm_only,2
2021-11-03,17293460.59,0.0,17293460.59,15826826.28,33120286.87,3,mtm_only,0
2021-11-04,17293460.59,0.0,17293460.59,16066621.84,33360082.43,3,mtm_only,0
2021-11-05,17293460.59,0.0,17293460.59,16206908.05,33500368.63,3,mtm_only,0
2021-11-08,7806.74,0.0,7806.74,33237007.95,33244814.69,5,rebalance,0
2021-11-09,7806.74,0.0,7806.74,33571984.56,33579791.3,5,mtm_only,0
2021-11-10,7806.74,0.0,7806.74,33808790.69,33816597.43,5,mtm_only,0
2021-11-11,7806.74,0.0,7806.74,35626895.45,35634702.19,5,mtm_only,0
2021-11-12,7806.74,0.0,7806.74,35874039.92,35881846.66,5,mtm_only,0
2021-11-15,7806.74,4865494.18,4873300.92,29462895.63,34336196.56,4,rebalance,1
2021-11-16,4873300.92,0.0,4873300.92,29788559.31,34661860.24,4,mtm_only,0
2021-11-17,4873300.92,0.0,4873300.92,30323995.78,35197296.7,4,mtm_only,0
2021-11-18,4873300.92,0.0,4873300.92,30287802.93,35161103.85,4,mtm_only,0
2021-11-19,4873300.92,0.0,4873300.92,30531408.72,35404709.64,4,mtm_only,0
2021-11-22,4710.54,0.0,4710.54,37601344.5,37606055.05,5,rebalance,0
2021-11-23,4710.54,7967051.89,7971762.43,28799000.88,36770763.31,4,mtm_only,1
2021-11-24,7971762.43,0.0,7971762.43,28622397.16,36594159.59,4,mtm_only,0
2021-11-25,7971762.43,0.0,7971762.43,28405384.96,36377147.39,4,mtm_only,0
2021-11-26,7971762.43,0.0,7971762.43,28096505.89,36068268.33,4,mtm_only,0
2021-11-29,3874.99,0.0,3874.99,36853777.97,36857652.96,5,rebalance,0
2021-11-30,3874.99,0.0,3874.99,36496653.54,36500528.53,5,mtm_only,0
2021-12-01,3874.99,0.0,3874.99,35946491.83,35950366.82,5,mtm_only,0
2021-12-02,3874.99,0.0,3874.99,35629597.03,35633472.02,5,mtm_only,0
2021-12-03,3874.99,4841795.94,4845670.93,31663997.39,36509668.32,4,mtm_only,1
2021-12-06,671.04,0.0,671.04,34902120.79,34902791.83,5,rebalance,0
2021-12-07,671.04,8085469.92,8086140.97,25242717.75,33328858.71,4,mtm_only,1
2021-12-08,8086140.97,0.0,8086140.97,26164284.1,34250425.07,4,mtm_only,0
2021-12-09,8086140.97,0.0,8086140.97,25925793.95,34011934.91,4,mtm_only,0
2021-12-10,8086140.97,0.0,8086140.97,26260723.14,34346864.11,4,mtm_only,0
2021-12-13,947.38,0.0,947.38,34081919.74,34082867.12,5,rebalance,0
2021-12-14,947.38,0.0,947.38,33326765.64,33327713.02,5,mtm_only,0
2021-12-15,947.38,15123890.27,15124837.65,17596325.92,32721163.57,3,mtm_only,2
2021-12-16,15124837.65,0.0,15124837.65,17629384.01,32754221.66,3,mtm_only,0
2021-12-17,15124837.65,0.0,15124837.65,17290604.19,32415441.84,3,mtm_only,0
2021-12-20,36005.37,7357784.81,7393790.18,24360823.61,31754613.79,4,rebalance,1
2021-12-21,7393790.18,0.0,7393790.18,24985985.11,32379775.29,4,mtm_only,0
2021-12-22,7393790.18,0.0,7393790.18,24839782.13,32233572.3,4,mtm_only,0
2021-12-23,7393790.18,0.0,7393790.18,24485886.22,31879676.4,4,mtm_only,0
2021-12-24,7393790.18,6719235.82,14113026.0,16950889.24,31063915.24,3,mtm_only,1
2021-12-27,28415.67,0.0,28415.67,30743609.06,30772024.73,5,rebalance,0
2021-12-28,28415.67,0.0,28415.67,31833151.85,31861567.52,5,mtm_only,0
2021-12-29,28415.67,0.0,28415.67,31301550.72,31329966.39,5,mtm_only,0
2021-12-30,28415.67,0.0,28415.67,31621992.77,31650408.44,5,mtm_only,0
2021-12-31,28415.67,0.0,28415.67,31730989.01,31759404.68,5,mtm_only,0
2022-01-04,28415.67,23040273.25,23068688.92,6909319.86,29978008.78,1,rebalance,4
2022-01-05,23068688.92,0.0,23068688.92,6584149.25,29652838.17,1,mtm_only,0
2022-01-06,23068688.92,0.0,23068688.92,6608052.19,29676741.11,1,mtm_only,0
2022-01-07,23068688.92,6314801.83,29383490.76,0.0,29383490.76,0,mtm_only,1
2022-01-10,16695.49,0.0,16695.49,29050773.01,29067468.5,5,rebalance,0
2022-01-11,16695.49,5399751.66,5416447.14,22892741.86,28309189.0,4,mtm_only,1
2022-01-12,5416447.14,0.0,5416447.14,23558576.03,28975023.18,4,mtm_only,0
2022-01-13,5416447.14,0.0,5416447.14,23347921.15,28764368.3,4,mtm_only,0
2022-01-14,5416447.14,0.0,5416447.14,24286772.68,29703219.82,4,mtm_only,0
2022-01-17,614.08,0.0,614.08,30276222.74,30276836.82,5,rebalance,0
2022-01-18,614.08,0.0,614.08,30379733.74,30380347.82,5,mtm_only,0
2022-01-19,614.08,0.0,614.08,29861087.03,29861701.11,5,mtm_only,0
2022-01-20,614.08,5409306.52,5409920.6,24051939.95,29461860.55,4,mtm_only,1
2022-01-21,5409920.6,4983133.07,10393053.67,18978086.17,29371139.84,3,mtm_only,1
2022-01-24,65.35,0.0,65.35,30457021.36,30457086.71,5,rebalance,0
2022-01-25,65.35,0.0,65.35,29705164.4,29705229.75,5,mtm_only,0
2022-01-26,65.35,0.0,65.35,30884272.62,30884337.97,5,mtm_only,0
2022-01-27,65.35,0.0,65.35,29880571.12,29880636.47,5,mtm_only,0
2022-01-28,65.35,0.0,65.35,29064476.91,29064542.26,5,mtm_only,0
2022-02-07,65.35,0.0,65.35,29320024.11,29320089.46,5,rebalance,0
2022-02-08,65.35,15933094.0,15933159.35,11570041.99,27503201.34,2,mtm_only,3
2022-02-09,15933159.35,0.0,15933159.35,11737053.27,27670212.62,2,mtm_only,0
2022-02-10,15933159.35,0.0,15933159.35,11573046.22,27506205.56,2,mtm_only,0
2022-02-11,15933159.35,4771685.26,20704844.61,6393199.88,27098044.49,1,mtm_only,1
2022-02-14,9996.12,0.0,9996.12,26818964.08,26828960.2,5,rebalance,0
2022-02-15,9996.12,0.0,9996.12,28323190.11,28333186.23,5,mtm_only,0
2022-02-16,9996.12,0.0,9996.12,28274333.08,28284329.19,5,mtm_only,0
2022-02-17,9996.12,0.0,9996.12,29016793.21,29026789.33,5,mtm_only,0
2022-02-18,9996.12,0.0,9996.12,28556868.0,28566864.12,5,mtm_only,0
2022-02-21,9996.12,0.0,9996.12,28138448.99,28148445.11,5,rebalance,0
2022-02-22,9996.12,0.0,9996.12,28224148.73,28234144.85,5,mtm_only,0
2022-02-23,9996.12,0.0,9996.12,29407429.06,29417425.17,5,mtm_only,0
2022-02-24,9996.12,0.0,9996.12,29192502.13,29202498.25,5,mtm_only,0
2022-02-25,9996.12,0.0,9996.12,29917860.94,29927857.06,5,mtm_only,0
2022-02-28,9996.12,0.0,9996.12,30316019.63,30326015.75,5,rebalance,0
2022-03-01,9996.12,0.0,9996.12,30558445.98,30568442.09,5,mtm_only,0
2022-03-02,9996.12,0.0,9996.12,30106940.76,30116936.88,5,mtm_only,0
2022-03-03,9996.12,0.0,9996.12,29080304.91,29090301.02,5,mtm_only,0
2022-03-04,9996.12,5247855.44,5257851.55,23509773.0,28767624.56,4,mtm_only,1
2022-03-07,10828.76,4864730.19,4875558.95,23099220.53,27974779.48,4,rebalance,1
2022-03-08,4875558.95,0.0,4875558.95,22642286.85,27517845.8,4,mtm_only,0
2022-03-09,4875558.95,0.0,4875558.95,22387241.16,27262800.11,4,mtm_only,0
2022-03-10,4875558.95,0.0,4875558.95,22511472.91,27387031.86,4,mtm_only,0
2022-03-11,4875558.95,0.0,4875558.95,22127067.03,27002625.99,4,mtm_only,0
2022-03-14,155.54,5928470.63,5928626.16,20247886.05,26176512.21,4,rebalance,1
2022-03-15,5928626.16,14779962.59,20708588.76,4543760.13,25252348.89,1,mtm_only,3
2022-03-16,20708588.76,0.0,20708588.76,4663983.85,25372572.61,1,mtm_only,0
2022-03-17,20708588.76,0.0,20708588.76,4727631.96,25436220.72,1,mtm_only,0
2022-03-18,20708588.76,0.0,20708588.76,4734704.12,25443292.88,1,mtm_only,0
2022-03-21,409.88,0.0,409.88,25568206.93,25568616.82,5,rebalance,0
2022-03-22,409.88,0.0,409.88,25355410.92,25355820.8,5,mtm_only,0
2022-03-23,409.88,0.0,409.88,25440949.44,25441359.33,5,mtm_only,0
2022-03-24,409.88,0.0,409.88,24882198.75,24882608.63,5,mtm_only,0
2022-03-25,409.88,9523871.87,9524281.75,14734547.88,24258829.64,3,mtm_only,2
2022-03-28,8959.88,0.0,8959.88,24519742.13,24528702.01,5,rebalance,0
2022-03-29,8959.88,4516666.04,4525625.92,19710842.56,24236468.48,4,mtm_only,1
2022-03-30,4525625.92,0.0,4525625.92,20200010.08,24725636.0,4,mtm_only,0
2022-03-31,4525625.92,0.0,4525625.92,19820670.96,24346296.88,4,mtm_only,0
2022-04-01,4525625.92,0.0,4525625.92,19791119.97,24316745.89,4,mtm_only,0
2022-04-06,4989.45,0.0,4989.45,24380117.23,24385106.68,5,rebalance,0
2022-04-07,4989.45,0.0,4989.45,23535106.03,23540095.48,5,mtm_only,0
2022-04-08,4989.45,4787547.49,4792536.94,18601659.08,23394196.02,4,mtm_only,1
2022-04-11,7440.14,17063073.32,17070513.47,4817375.86,21887889.32,1,rebalance,4
2022-04-12,17070513.47,0.0,17070513.47,4948080.18,22018593.64,1,mtm_only,0
2022-04-13,17070513.47,0.0,17070513.47,4859387.93,21929901.39,1,mtm_only,0
2022-04-14,17070513.47,0.0,17070513.47,4882728.02,21953241.48,1,mtm_only,0
2022-04-15,17070513.47,4792467.0,21862980.47,0.0,21862980.47,0,mtm_only,1
2022-04-18,495.82,0.0,495.82,22354423.77,22354919.59,5,rebalance,0
2022-04-19,495.82,0.0,495.82,22240660.8,22241156.62,5,mtm_only,0
2022-04-20,495.82,0.0,495.82,22178479.08,22178974.91,5,mtm_only,0
2022-04-21,495.82,4025729.04,4026224.86,17383075.87,21409300.73,4,mtm_only,1
2022-04-22,4026224.86,0.0,4026224.86,17158481.56,21184706.42,4,mtm_only,0
2022-04-25,997.65,15737082.09,15738079.75,3792199.9,19530279.64,1,rebalance,4
2022-04-26,15738079.75,0.0,15738079.75,3769419.89,19507499.63,1,mtm_only,0
2022-04-27,15738079.75,0.0,15738079.75,4009280.01,19747359.76,1,mtm_only,0
2022-04-28,15738079.75,0.0,15738079.75,4192860.12,19930939.87,1,mtm_only,0
