trade_date,available_cash,pending_cash,total_cash,market_value,total_value,pos_count,action,stops
2023-05-05,879820.26,0.0,879820.26,16948028.98,17827849.24,19,mtm_only,0
2023-05-08,1928.2,0.0,1928.2,17775854.99,17777783.19,20,rebalance,0
2023-05-09,1928.2,5381303.8,5383232.0,12100958.06,17484190.05,15,mtm_only,5
2023-05-10,5383232.0,1637749.68,7020981.68,10603877.01,17624858.68,13,mtm_only,2
2023-05-11,7020981.68,0.0,7020981.68,10674553.07,17695534.75,13,mtm_only,0
2023-05-12,7020981.68,0.0,7020981.68,10545148.03,17566129.71,13,mtm_only,0
2023-05-15,1167.53,0.0,1167.53,17709621.05,17710788.58,20,rebalance,0
2023-05-16,1167.53,0.0,1167.53,17739214.9,17740382.43,20,mtm_only,0
2023-05-17,1167.53,0.0,1167.53,17922821.0,17923988.53,20,mtm_only,0
2023-05-18,1167.53,0.0,1167.53,18131122.96,18132290.49,20,mtm_only,0
2023-05-19,1167.53,994008.39,995175.92,17128965.04,18124140.96,19,mtm_only,1
2023-05-22,187.83,0.0,187.83,18307906.95,18308094.77,20,rebalance,0
2023-05-23,187.83,0.0,187.83,18089285.15,18089472.98,20,mtm_only,0
2023-05-24,187.83,0.0,187.83,18129314.06,18129501.89,20,mtm_only,0
2023-05-25,187.83,1061918.03,1062105.86,17184368.89,18246474.75,19,mtm_only,1
2023-05-26,1062105.86,0.0,1062105.86,17281115.08,18343220.94,19,mtm_only,0
2023-05-29,-117.55,0.0,-117.55,18496861.96,18496744.41,20,rebalance,0
2023-05-30,-117.55,0.0,-117.55,18552929.94,18552812.39,20,mtm_only,0
2023-05-31,-117.55,0.0,-117.55,18468657.08,18468539.53,20,mtm_only,0
2023-06-01,-117.55,0.0,-117.55,18521361.1,18521243.55,20,mtm_only,0
2023-06-02,-117.55,1002690.08,1002572.53,17653024.11,18655596.64,19,mtm_only,1
2023-06-05,-257.72,0.0,-257.72,18708946.13,18708688.41,20,rebalance,0
2023-06-06,-257.72,650525.39,650267.68,17704444.12,18354711.8,19,mtm_only,1
2023-06-07,650267.68,890965.51,1541233.18,16781212.06,18322445.24,18,mtm_only,1
2023-06-08,1541233.18,0.0,1541233.18,16687047.1,18228280.28,18,mtm_only,0
2023-06-09,1541233.18,898670.47,2439903.65,16228315.13,18668218.78,17,mtm_only,1
2023-06-12,2234.06,919283.64,921517.7,17948352.02,18869869.73,19,rebalance,1
2023-06-13,921517.7,0.0,921517.7,16950387.11,17871904.81,19,mtm_only,0
2023-06-14,921517.7,0.0,921517.7,18406392.66,19327910.36,19,mtm_only,0
2023-06-15,921517.7,0.0,921517.7,18439471.08,19360988.78,19,mtm_only,0
2023-06-16,921517.7,0.0,921517.7,18005138.13,18926655.84,19,mtm_only,0
2023-06-19,8596.16,0.0,8596.16,19221903.88,19230500.04,20,rebalance,0
2023-06-20,8596.16,805580.64,814176.8,18365341.07,19179517.87,19,mtm_only,1
2023-06-21,814176.8,0.0,814176.8,18079181.14,18893357.94,19,mtm_only,0
2023-06-26,1922.0,1589264.71,1591186.71,17839770.92,19430957.63,18,rebalance,2
2023-06-27,1591186.71,3081705.45,4672892.16,14714918.0,19387810.16,16,mtm_only,2
2023-06-28,4672892.16,0.0,4672892.16,14708308.9,19381201.06,16,mtm_only,0
2023-06-29,4672892.16,0.0,4672892.16,14867668.02,19540560.18,16,mtm_only,0
2023-06-30,4672892.16,0.0,4672892.16,15031188.9,19704081.06,16,mtm_only,0
2023-07-03,10938.05,0.0,10938.05,19768869.91,19779807.96,20,rebalance,0
2023-07-04,10938.05,0.0,10938.05,19858928.78,19869866.83,20,mtm_only,0
2023-07-05,10938.05,0.0,10938.05,19804030.96,19814969.01,20,mtm_only,0
2023-07-06,10938.05,0.0,10938.05,19818712.92,19829650.96,20,mtm_only,0
2023-07-07,10938.05,0.0,10938.05,19664777.88,19675715.93,20,mtm_only,0
2023-07-10,10938.05,0.0,10938.05,19659766.07,19670704.12,20,rebalance,0
2023-07-11,10938.05,0.0,10938.05,19858806.03,19869744.08,20,mtm_only,0
2023-07-12,10938.05,1073455.04,1084393.09,18803079.04,19887472.13,19,mtm_only,1
2023-07-13,1084393.09,0.0,1084393.09,18875580.05,19959973.14,19,mtm_only,0
2023-07-14,1084393.09,828275.07,1912668.16,17998059.76,19910727.92,18,mtm_only,1
2023-07-17,1966.93,0.0,1966.93,19756877.87,19758844.8,20,rebalance,0
2023-07-18,1966.93,0.0,1966.93,19773703.16,19775670.1,20,mtm_only,0
2023-07-19,1966.93,0.0,1966.93,19607275.06,19609241.99,20,mtm_only,0
2023-07-20,1966.93,865567.56,867534.49,18429372.17,19296906.65,19,mtm_only,1
2023-07-21,867534.49,2065980.31,2933514.79,16213323.08,19146837.88,17,mtm_only,2
2023-07-24,6505.77,0.0,6505.77,19233954.98,19240460.76,20,rebalance,0
2023-07-25,6505.77,0.0,6505.77,19503500.82,19510006.59,20,mtm_only,0
2023-07-26,6505.77,743464.48,749970.26,18670832.17,19420802.42,19,mtm_only,1
2023-07-27,749970.26,0.0,749970.26,18526415.17,19276385.43,19,mtm_only,0
2023-07-28,749970.26,2313592.16,3063562.42,16279865.03,19343427.45,17,mtm_only,2
2023-07-31,7722.07,0.0,7722.07,19479535.09,19487257.16,20,rebalance,0
2023-08-01,7722.07,0.0,7722.07,19496028.14,19503750.22,20,mtm_only,0
2023-08-02,7722.07,0.0,7722.07,19447040.98,19454763.05,20,mtm_only,0
2023-08-03,7722.07,927588.82,935310.89,18535077.91,19470388.79,19,mtm_only,1
2023-08-04,935310.89,927469.01,1862779.9,17540271.08,19403050.98,18,mtm_only,1
2023-08-07,1118.35,1021066.17,1022184.52,18281362.9,19303547.41,19,rebalance,1
2023-08-08,1022184.52,0.0,1022184.52,18188484.92,19210669.44,19,mtm_only,0
2023-08-09,1022184.52,1013035.65,2035220.16,17023177.06,19058397.22,18,mtm_only,1
2023-08-10,2035220.16,0.0,2035220.16,17113823.98,19149044.15,18,mtm_only,0
2023-08-11,2035220.16,0.0,2035220.16,16763279.92,18798500.08,18,mtm_only,0
2023-08-14,2009.83,0.0,2009.83,18763979.01,18765988.84,20,rebalance,0
2023-08-15,2009.83,940562.93,942572.77,17716317.12,18658889.88,19,mtm_only,1
2023-08-16,942572.77,2737312.68,3679885.45,14780834.92,18460720.37,16,mtm_only,3
2023-08-17,3679885.45,947231.28,4627116.73,14032756.11,18659872.84,15,mtm_only,1
2023-08-18,4627116.73,845923.14,5473039.87,12982071.12,18455111.0,14,mtm_only,1
2023-08-21,3738.47,1979076.45,1982814.91,16423876.93,18406691.84,18,rebalance,2
2023-08-22,1982814.91,0.0,1982814.91,16545518.01,18528332.92,18,mtm_only,0
2023-08-23,1982814.91,0.0,1982814.91,16330239.05,18313053.97,18,mtm_only,0
2023-08-24,1982814.91,0.0,1982814.91,16447730.91,18430545.82,18,mtm_only,0
2023-08-25,1982814.91,904438.96,2887253.87,15213833.1,18101086.97,17,mtm_only,1
2023-08-28,3884.5,889787.02,893671.53,17198025.9,18091697.43,19,rebalance,1
2023-08-29,893671.53,0.0,893671.53,17639721.11,18533392.63,19,mtm_only,0
2023-08-30,893671.53,0.0,893671.53,17780304.9,18673976.43,19,mtm_only,0
2023-08-31,893671.53,979770.89,1873442.42,16682499.09,18555941.51,18,mtm_only,1
2023-09-01,1873442.42,0.0,1873442.42,16620074.87,18493517.29,18,mtm_only,0
2023-09-04,374.04,0.0,374.04,18774101.88,18774475.92,20,rebalance,0
2023-09-05,374.04,0.0,374.04,18750154.01,18750528.05,20,mtm_only,0
2023-09-06,374.04,904167.3,904541.34,17910424.09,18814965.43,19,mtm_only,1
2023-09-07,904541.34,0.0,904541.34,17539710.24,18444251.58,19,mtm_only,0
2023-09-08,904541.34,0.0,904541.34,17572138.81,18476680.15,19,mtm_only,0
2023-09-11,2469.95,0.0,2469.95,18805356.0,18807825.95,20,rebalance,0
2023-09-12,2469.95,0.0,2469.95,18802368.91,18804838.86,20,mtm_only,0
2023-09-13,2469.95,0.0,2469.95,18532823.96,18535293.91,20,mtm_only,0
2023-09-14,2469.95,0.0,2469.95,18405332.98,18407802.93,20,mtm_only,0
2023-09-15,2469.95,0.0,2469.95,18402318.1,18404788.05,20,mtm_only,0
2023-09-18,2469.95,0.0,2469.95,18341267.94,18343737.89,20,rebalance,0
2023-09-19,2469.95,1758210.91,1760680.86,16474163.01,18234843.87,18,mtm_only,2
2023-09-20,1760680.86,889662.19,2650343.05,15405577.07,18055920.11,17,mtm_only,1
2023-09-21,2650343.05,936627.06,3586970.11,14373127.89,17960098.0,16,mtm_only,1
2023-09-22,3586970.11,0.0,3586970.11,14761530.94,18348501.05,16,mtm_only,0
2023-09-25,5647.28,0.0,5647.28,18328458.97,18334106.25,20,rebalance,0
2023-09-26,5647.28,811647.7,817294.99,17412101.97,18229396.96,19,mtm_only,1
2023-09-27,817294.99,0.0,817294.99,17647265.9,18464560.89,19,mtm_only,0
2023-09-28,817294.99,0.0,817294.99,18083307.01,18900602.0,19,mtm_only,0
2023-10-09,-219.66,0.0,-219.66,18862636.95,18862417.3,20,rebalance,0
2023-10-10,-219.66,0.0,-219.66,18807280.09,18807060.43,20,mtm_only,0
2023-10-11,-219.66,0.0,-219.66,18863116.13,18862896.48,20,mtm_only,0
2023-10-12,-219.66,1375634.76,1375415.11,17618128.01,18993543.12,19,mtm_only,1
2023-10-13,1375415.11,1094999.95,2470415.05,16375386.12,18845801.17,18,mtm_only,1
2023-10-16,2333.96,1821781.18,1824115.14,16726819.18,18550934.32,18,rebalance,2
2023-10-17,1824115.14,0.0,1824115.14,16730110.88,18554226.03,18,mtm_only,0
2023-10-18,1824115.14,1685969.92,3510085.06,14791096.1,18301181.16,16,mtm_only,2
2023-10-19,3510085.06,0.0,3510085.06,14595381.02,18105466.09,16,mtm_only,0
2023-10-20,3510085.06,0.0,3510085.06,14467163.95,17977249.01,16,mtm_only,0
2023-10-23,3840.81,3020496.15,3024336.96,14560875.2,17585212.16,17,rebalance,3
2023-10-24,3024336.96,829500.48,3853837.44,14052714.91,17906552.36,16,mtm_only,1
2023-10-25,3853837.44,0.0,3853837.44,14069012.02,17922849.46,16,mtm_only,0
2023-10-26,3853837.44,0.0,3853837.44,14178088.95,18031926.39,16,mtm_only,0
2023-10-27,3853837.44,0.0,3853837.44,14571469.99,18425307.43,16,mtm_only,0
2023-10-30,4974.23,0.0,4974.23,18867539.88,18872514.11,20,rebalance,0
2023-10-31,4974.23,0.0,4974.23,18740836.85,18745811.09,20,mtm_only,0
2023-11-01,4974.23,0.0,4974.23,18822114.13,18827088.36,20,mtm_only,0
2023-11-02,4974.23,0.0,4974.23,18743125.93,18748100.17,20,mtm_only,0
2023-11-03,4974.23,0.0,4974.23,18934963.09,18939937.32,20,mtm_only,0
2023-11-06,4974.23,0.0,4974.23,19389301.17,19394275.4,20,rebalance,0
2023-11-07,4974.23,0.0,4974.23,19571137.09,19576111.33,20,mtm_only,0
2023-11-08,4974.23,0.0,4974.23,19528979.01,19533953.25,20,mtm_only,0
2023-11-09,4974.23,0.0,4974.23,19383743.95,19388718.19,20,mtm_only,0
2023-11-10,4974.23,0.0,4974.23,19383662.99,19388637.22,20,mtm_only,0
2023-11-13,4974.23,0.0,4974.23,19468914.09,19473888.32,20,rebalance,0
2023-11-14,4974.23,0.0,4974.23,19541836.95,19546811.18,20,mtm_only,0
2023-11-15,4974.23,0.0,4974.23,19473876.95,19478851.18,20,mtm_only,0
2023-11-16,4974.23,899193.81,904168.05,18362450.04,19266618.09,19,mtm_only,1
2023-11-17,904168.05,0.0,904168.05,18427127.06,19331295.11,19,mtm_only,0
2023-11-20,-95.21,0.0,-95.21,19382453.8,19382358.59,20,rebalance,0
2023-11-21,-95.21,885008.25,884913.04,18372472.99,19257386.03,19,mtm_only,1
2023-11-22,884913.04,0.0,884913.04,18114301.16,18999214.2,19,mtm_only,0
2023-11-23,884913.04,0.0,884913.04,18269607.01,19154520.05,19,mtm_only,0
2023-11-24,884913.04,1033702.74,1918615.78,17021667.0,18940282.79,18,mtm_only,1
2023-11-27,336.69,0.0,336.69,19137530.97,19137867.66,20,rebalance,0
2023-11-28,336.69,0.0,336.69,19257179.11,19257515.8,20,mtm_only,0
2023-11-29,336.69,0.0,336.69,19100243.14,19100579.82,20,mtm_only,0
2023-11-30,336.69,0.0,336.69,19011475.12,19011811.81,20,mtm_only,0
2023-12-01,336.69,0.0,336.69,19196896.13,19197232.82,20,mtm_only,0
2023-12-04,336.69,1134797.22,1135133.9,17966685.88,19101819.78,19,rebalance,1
2023-12-05,1135133.9,967231.22,2102365.13,16645582.03,18747947.16,18,mtm_only,1
2023-12-06,2102365.13,2966007.11,5068372.23,13811425.07,18879797.3,15,mtm_only,3
2023-12-07,5068372.23,1657585.82,6725958.05,12211840.1,18937798.15,13,mtm_only,2
2023-12-08,6725958.05,0.0,6725958.05,12465676.92,19191634.97,13,mtm_only,0
2023-12-11,6616.29,0.0,6616.29,19332559.91,19339176.2,20,rebalance,0
2023-12-12,6616.29,0.0,6616.29,19314030.72,19320647.01,20,mtm_only,0
2023-12-13,6616.29,0.0,6616.29,19306364.83,19312981.11,20,mtm_only,0
2023-12-14,6616.29,0.0,6616.29,19167038.0,19173654.29,20,mtm_only,0
2023-12-15,6616.29,0.0,6616.29,18966244.3,18972860.59,20,mtm_only,0
2023-12-18,6616.29,2170961.76,2177578.05,16557395.99,18734974.04,18,rebalance,2
2023-12-19,2177578.05,0.0,2177578.05,16621769.2,18799347.25,18,mtm_only,0
2023-12-20,2177578.05,2948867.32,5126445.37,13410010.17,18536455.54,15,mtm_only,3
2023-12-21,5126445.37,918509.69,6044955.06,12531921.09,18576876.15,14,mtm_only,1
2023-12-22,6044955.06,1927663.34,7972618.4,10380086.9,18352705.3,12,mtm_only,2
2023-12-25,9009.78,957385.03,966394.81,17317860.08,18284254.89,19,rebalance,1
2023-12-26,966394.81,948370.76,1914765.57,16253131.0,18167896.56,18,mtm_only,1
2023-12-27,1914765.57,0.0,1914765.57,16299667.03,18214432.6,18,mtm_only,0
2023-12-28,1914765.57,0.0,1914765.57,16582298.02,18497063.59,18,mtm_only,0
2023-12-29,1914765.57,0.0,1914765.57,16738605.1,18653370.67,18,mtm_only,0
2024-01-02,981.3,0.0,981.3,18639649.19,18640630.48,20,rebalance,0
2024-01-03,981.3,0.0,981.3,18568439.92,18569421.22,20,mtm_only,0
2024-01-04,981.3,0.0,981.3,18397598.81,18398580.11,20,mtm_only,0
2024-01-05,981.3,0.0,981.3,18254490.33,18255471.63,20,mtm_only,0
2024-01-08,981.3,4107484.51,4108465.81,13687440.86,17795906.67,15,rebalance,5
2024-01-09,4108465.81,0.0,4108465.81,13711714.02,17820179.82,15,mtm_only,0
2024-01-10,4108465.81,913668.98,5022134.78,12719826.0,17741960.78,14,mtm_only,1
2024-01-11,5022134.78,0.0,5022134.78,12859131.04,17881265.82,14,mtm_only,0
2024-01-12,5022134.78,0.0,5022134.78,12807082.0,17829216.78,14,mtm_only,0
2024-01-15,6965.94,921332.96,928298.9,16812217.18,17740516.09,19,rebalance,1
2024-01-16,928298.9,0.0,928298.9,16768932.93,17697231.83,19,mtm_only,0
2024-01-17,928298.9,749532.59,1677831.49,15611569.01,17289400.5,18,mtm_only,1
2024-01-18,1677831.49,5068024.53,6745856.02,10417666.08,17163522.1,12,mtm_only,6
2024-01-19,6745856.02,0.0,6745856.02,10339430.02,17085286.04,12,mtm_only,0
2024-01-22,4244.29,5722311.08,5726555.36,10476122.01,16202677.38,13,rebalance,7
2024-01-23,5726555.36,0.0,5726555.36,10691328.79,16417884.15,13,mtm_only,0
2024-01-24,5726555.36,0.0,5726555.36,10821043.04,16547598.4,13,mtm_only,0
2024-01-25,5726555.36,0.0,5726555.36,11215159.26,16941714.62,13,mtm_only,0
2024-01-26,5726555.36,0.0,5726555.36,11070805.0,16797360.36,13,mtm_only,0
2024-01-29,7027.86,1529562.44,1536590.3,15016589.96,16553180.26,18,rebalance,2
2024-01-30,1536590.3,1534842.57,3071432.87,13059037.05,16130469.92,16,mtm_only,2
2024-01-31,3071432.87,3030712.81,6102145.69,9764506.96,15866652.64,12,mtm_only,4
2024-02-01,6102145.69,0.0,6102145.69,9711329.94,15813475.62,12,mtm_only,0
2024-02-02,6102145.69,1664870.34,7767016.03,7879676.99,15646693.02,10,mtm_only,2
2024-02-05,4927.14,5111505.95,5116433.09,10040414.11,15156847.2,13,rebalance,7
2024-02-06,5116433.09,0.0,5116433.09,10798978.01,15915411.1,13,mtm_only,0
2024-02-07,5116433.09,0.0,5116433.09,11293459.1,16409892.19,13,mtm_only,0
2024-02-08,5116433.09,0.0,5116433.09,11460611.99,16577045.08,13,mtm_only,0
2024-02-19,7261.24,0.0,7261.24,16695078.93,16702340.17,20,rebalance,0
2024-02-20,7261.24,0.0,7261.24,16691646.92,16698908.16,20,mtm_only,0
2024-02-21,7261.24,0.0,7261.24,16640032.98,16647294.22,20,mtm_only,0
2024-02-22,7261.24,0.0,7261.24,16869908.11,16877169.35,20,mtm_only,0
2024-02-23,7261.24,0.0,7261.24,16954197.08,16961458.32,20,mtm_only,0
2024-02-26,7261.24,0.0,7261.24,17049062.1,17056323.34,20,rebalance,0
2024-02-27,7261.24,0.0,7261.24,17484462.04,17491723.28,20,mtm_only,0
2024-02-28,7261.24,0.0,7261.24,16965548.89,16972810.13,20,mtm_only,0
2024-02-29,7261.24,0.0,7261.24,17498803.05,17506064.29,20,mtm_only,0
2024-03-01,7261.24,889239.78,896501.03,17026455.05,17922956.07,19,mtm_only,1
2024-03-04,1921.32,0.0,1921.32,18204401.86,18206323.18,20,rebalance,0
2024-03-05,1921.32,0.0,1921.32,18027213.17,18029134.49,20,mtm_only,0
2024-03-06,1921.32,0.0,1921.32,17943322.14,17945243.46,20,mtm_only,0
2024-03-07,1921.32,862740.26,864661.58,16836558.14,17701219.71,19,mtm_only,1
2024-03-08,864661.58,0.0,864661.58,17077462.05,17942123.62,19,mtm_only,0
2024-03-11,269.11,0.0,269.11,18187308.03,18187577.13,20,rebalance,0
2024-03-12,269.11,0.0,269.11,18181233.99,18181503.09,20,mtm_only,0
2024-03-13,269.11,0.0,269.11,18107399.89,18107668.99,20,mtm_only,0
2024-03-14,269.11,0.0,269.11,17962015.95,17962285.06,20,mtm_only,0
2024-03-15,269.11,0.0,269.11,18153788.91,18154058.02,20,mtm_only,0
2024-03-18,269.11,0.0,269.11,18541357.33,18541626.44,20,rebalance,0
2024-03-19,269.11,0.0,269.11,18412236.95,18412506.06,20,mtm_only,0
2024-03-20,269.11,0.0,269.11,18481359.94,18481629.04,20,mtm_only,0
2024-03-21,269.11,0.0,269.11,18375090.98,18375360.09,20,mtm_only,0
2024-03-22,269.11,1165096.75,1165365.85,17046469.11,18211834.97,19,mtm_only,1
2024-03-25,37.56,0.0,37.56,17882100.93,17882138.49,20,rebalance,0
2024-03-26,37.56,785074.33,785111.89,16996876.95,17781988.84,19,mtm_only,1
2024-03-27,785111.89,4419562.48,5204674.37,12179146.99,17383821.36,14,mtm_only,5
2024-03-28,5204674.37,0.0,5204674.37,12389144.18,17593818.55,14,mtm_only,0
2024-03-29,5204674.37,0.0,5204674.37,12431091.04,17635765.41,14,mtm_only,0
2024-04-01,11640.65,790104.73,801745.39,16990001.83,17791747.22,19,rebalance,1
2024-04-02,801745.39,0.0,801745.39,16883998.13,17685743.52,19,mtm_only,0
2024-04-03,801745.39,2806705.34,3608450.72,13971256.96,17579707.69,16,mtm_only,3
2024-04-08,2109.54,0.0,2109.54,17400890.0,17402999.53,20,rebalance,0
2024-04-09,2109.54,0.0,2109.54,17401892.16,17404001.7,20,mtm_only,0
2024-04-10,2109.54,817061.66,819171.2,16407013.93,17226185.13,19,mtm_only,1
2024-04-11,819171.2,803868.84,1623040.04,15695191.05,17318231.09,18,mtm_only,1
2024-04-12,1623040.04,0.0,1623040.04,15737182.08,17360222.12,18,mtm_only,0
2024-04-15,1164.82,1069947.6,1071112.42,16524345.89,17595458.31,19,rebalance,1
2024-04-16,1071112.42,0.0,1071112.42,16336643.98,17407756.4,19,mtm_only,0
2024-04-17,1071112.42,0.0,1071112.42,16736999.9,17808112.32,19,mtm_only,0
2024-04-18,1071112.42,0.0,1071112.42,16858522.11,17929634.53,19,mtm_only,0
2024-04-19,1071112.42,0.0,1071112.42,16863383.05,17934495.47,19,mtm_only,0
2024-04-22,502.12,0.0,502.12,17958414.89,17958917.01,20,rebalance,0
2024-04-23,502.12,738071.5,738573.62,16987615.09,17726188.71,19,mtm_only,1
2024-04-24,738573.62,0.0,738573.62,17137651.85,17876225.46,19,mtm_only,0
2024-04-25,738573.62,831418.0,1569991.62,16279556.05,17849547.67,18,mtm_only,1
2024-04-26,1569991.62,0.0,1569991.62,16475885.22,18045876.84,18,mtm_only,0
2024-04-29,10712.74,0.0,10712.74,18421375.05,18432087.78,20,rebalance,0
2024-04-30,10712.74,0.0,10712.74,18544824.15,18555536.89,20,mtm_only,0
2024-05-06,10712.74,0.0,10712.74,18808649.11,18819361.85,20,rebalance,0
2024-05-07,10712.74,0.0,10712.74,18875462.93,18886175.67,20,mtm_only,0
2024-05-08,10712.74,0.0,10712.74,18605733.98,18616446.72,20,mtm_only,0
2024-05-09,10712.74,0.0,10712.74,18843686.02,18854398.76,20,mtm_only,0
2024-05-10,10712.74,1169777.66,1180490.4,17626579.93,18807070.33,19,mtm_only,1
2024-05-13,-25.58,0.0,-25.58,18811209.11,18811183.52,20,rebalance,0
2024-05-14,-25.58,0.0,-25.58,18917769.93,18917744.35,20,mtm_only,0
2024-05-15,-25.58,0.0,-25.58,18802974.97,18802949.39,20,mtm_only,0
2024-05-16,-25.58,0.0,-25.58,18691969.14,18691943.56,20,mtm_only,0
2024-05-17,-25.58,794143.49,794117.91,18008121.7,18802239.61,19,mtm_only,1
2024-05-20,631.47,866172.76,866804.23,17928287.1,18795091.33,19,rebalance,1
2024-05-21,866804.23,0.0,866804.23,17772552.12,18639356.35,19,mtm_only,0
2024-05-22,866804.23,0.0,866804.23,17772811.15,18639615.38,19,mtm_only,0
2024-05-23,866804.23,0.0,866804.23,17513792.88,18380597.11,19,mtm_only,0
2024-05-24,866804.23,0.0,866804.23,17429387.18,18296191.42,19,mtm_only,0
2024-05-27,2269.55,0.0,2269.55,18466925.03,18469194.58,20,rebalance,0
2024-05-28,2269.55,3245387.46,3247657.01,14817889.0,18065546.01,16,mtm_only,4
2024-05-29,3247657.01,0.0,3247657.01,14832828.15,18080485.16,16,mtm_only,0
2024-05-30,3247657.01,0.0,3247657.01,14864783.84,18112440.85,16,mtm_only,0
2024-05-31,3247657.01,1042579.19,4290236.2,13916385.03,18206621.23,15,mtm_only,1
2024-06-03,17364.42,0.0,17364.42,18313730.03,18331094.45,20,rebalance,0
2024-06-04,17364.42,0.0,17364.42,18262276.75,18279641.17,20,mtm_only,0
2024-06-05,17364.42,0.0,17364.42,18115305.11,18132669.53,20,mtm_only,0
2024-06-06,17364.42,2327818.57,2345182.99,15592651.97,17937834.95,17,mtm_only,3
2024-06-07,2345182.99,675141.41,3020324.4,14947964.93,17968289.32,16,mtm_only,1
2024-06-11,520.82,0.0,520.82,18113839.0,18114359.82,20,rebalance,0
2024-06-12,520.82,0.0,520.82,18301190.24,18301711.06,20,mtm_only,0
2024-06-13,520.82,0.0,520.82,18292721.06,18293241.88,20,mtm_only,0
2024-06-14,520.82,0.0,520.82,18162688.88,18163209.7,20,mtm_only,0
2024-06-17,520.82,779897.07,780417.89,17507419.05,18287836.93,19,rebalance,1
2024-06-18,780417.89,0.0,780417.89,17673113.95,18453531.84,19,mtm_only,0
2024-06-19,780417.89,1684142.21,2464560.1,15722911.86,18187471.96,17,mtm_only,2
2024-06-20,2464560.1,0.0,2464560.1,15600871.18,18065431.27,17,mtm_only,0
2024-06-21,2464560.1,0.0,2464560.1,15793102.8,18257662.9,17,mtm_only,0
2024-06-24,9501.97,693651.28,703153.25,17132921.95,17836075.2,19,rebalance,1
2024-06-25,703153.25,4361622.9,5064776.15,12464028.05,17528804.2,14,mtm_only,5
2024-06-26,5064776.15,0.0,5064776.15,12597568.96,17662345.11,14,mtm_only,0
2024-06-27,5064776.15,700931.81,5765707.96,11683881.07,17449589.02,13,mtm_only,1
2024-06-28,5765707.96,2027906.88,7793614.84,9806413.94,17600028.78,11,mtm_only,2
2024-07-01,7980.33,749660.4,757640.73,17142431.08,17900071.81,19,rebalance,1
2024-07-02,757640.73,0.0,757640.73,16929296.06,17686936.79,19,mtm_only,0
2024-07-03,757640.73,1695462.54,2453103.28,15108140.05,17561243.33,17,mtm_only,2
2024-07-04,2453103.28,2264339.25,4717442.53,12659994.99,17377437.52,14,mtm_only,3
2024-07-05,4717442.53,0.0,4717442.53,12732560.08,17450002.61,14,mtm_only,0
2024-07-08,3123.48,1479563.52,1482687.0,15774031.01,17256718.01,18,rebalance,2
2024-07-09,1482687.0,796459.51,2279146.51,15211887.17,17491033.68,17,mtm_only,1
2024-07-10,2279146.51,0.0,2279146.51,15150666.98,17429813.5,17,mtm_only,0
2024-07-11,2279146.51,0.0,2279146.51,15740920.0,18020066.51,17,mtm_only,0
2024-07-12,2279146.51,0.0,2279146.51,15488596.1,17767742.62,17,mtm_only,0
2024-07-15,5052.33,0.0,5052.33,17500877.07,17505929.4,20,rebalance,0
2024-07-16,5052.33,725667.66,730719.99,16933548.86,17664268.85,19,mtm_only,1
2024-07-17,730719.99,2018507.09,2749227.08,14492042.04,17241269.11,17,mtm_only,2
2024-07-18,2749227.08,0.0,2749227.08,14530230.07,17279457.14,17,mtm_only,0
2024-07-19,2749227.08,0.0,2749227.08,14613456.97,17362684.05,17,mtm_only,0
2024-07-22,6984.91,0.0,6984.91,17374128.14,17381113.06,20,rebalance,0
2024-07-23,6984.91,4691809.11,4698794.02,12147061.95,16845855.98,15,mtm_only,5
2024-07-24,4698794.02,3657838.7,8356632.72,8320619.0,16677251.72,10,mtm_only,5
2024-07-25,8356632.72,0.0,8356632.72,8365806.09,16722438.81,10,mtm_only,0
2024-07-26,8356632.72,0.0,8356632.72,8435841.98,16792474.7,10,mtm_only,0
2024-07-29,16321.87,840206.54,856528.41,15657154.08,16513682.5,19,rebalance,1
2024-07-30,856528.41,0.0,856528.41,15623180.89,16479709.3,19,mtm_only,0
2024-07-31,856528.41,977352.07,1833880.48,15329968.05,17163848.53,18,mtm_only,1
2024-08-01,1833880.48,0.0,1833880.48,15201054.94,17034935.42,18,mtm_only,0
2024-08-02,1833880.48,0.0,1833880.48,14932272.96,16766153.44,18,mtm_only,0
2024-08-05,2077.69,1630136.55,1632214.25,14714267.98,16346482.23,18,rebalance,2
2024-08-06,1632214.25,0.0,1632214.25,15028017.11,16660231.36,18,mtm_only,0
2024-08-07,1632214.25,848595.64,2480809.89,14121945.97,16602755.86,17,mtm_only,1
2024-08-08,2480809.89,0.0,2480809.89,14040112.98,16520922.87,17,mtm_only,0
2024-08-09,2480809.89,768711.62,3249521.51,13104005.91,16353527.42,16,mtm_only,1
2024-08-12,8689.95,0.0,8689.95,16294044.01,16302733.96,20,rebalance,0
2024-08-13,8689.95,0.0,8689.95,16400521.09,16409211.04,20,mtm_only,0
2024-08-14,8689.95,2238774.51,2247464.46,13988888.08,16236352.54,17,mtm_only,3
2024-08-15,2247464.46,0.0,2247464.46,14103008.95,16350473.4,17,mtm_only,0
2024-08-16,2247464.46,1602015.14,3849479.59,12387754.1,16237233.7,15,mtm_only,2
2024-08-19,2960.53,849309.69,852270.22,15329199.09,16181469.32,19,rebalance,1
2024-08-20,852270.22,2257129.57,3109399.79,13014640.85,16124040.64,16,mtm_only,3
2024-08-21,3109399.79,0.0,3109399.79,13131888.94,16241288.74,16,mtm_only,0
