trade_date,available_cash,pending_cash,total_cash,market_value,total_value,pos_count,action,stops
2022-12-13,5063.31,589011.45,594074.76,12610053.98,13204128.74,19,mtm_only,1
2022-12-14,594074.76,640821.03,1234895.79,11968915.07,13203810.86,18,mtm_only,1
2022-12-15,1234895.79,0.0,1234895.79,12127635.01,13362530.8,18,mtm_only,0
2022-12-16,1234895.79,3191186.02,4426081.81,8684071.99,13110153.8,13,mtm_only,5
2022-12-19,17199.41,1455362.01,1472561.43,11452710.93,12925272.35,18,rebalance,2
2022-12-20,1472561.43,0.0,1472561.43,11442068.12,12914629.54,18,mtm_only,0
2022-12-21,1472561.43,1855085.78,3327647.21,9369643.98,12697291.19,15,mtm_only,3
2022-12-22,3327647.21,1104207.99,4431855.2,8121509.06,12553364.26,13,mtm_only,2
2022-12-23,4431855.2,1161776.09,5593631.3,6909566.06,12503197.35,11,mtm_only,2
2022-12-26,4954.74,0.0,4954.74,12858884.91,12863839.65,20,rebalance,0
2022-12-27,4954.74,0.0,4954.74,12945471.14,12950425.88,20,mtm_only,0
2022-12-28,4954.74,0.0,4954.74,12858776.96,12863731.7,20,mtm_only,0
2022-12-29,4954.74,0.0,4954.74,12801160.93,12806115.67,20,mtm_only,0
2022-12-30,4954.74,569618.69,574573.43,12206189.08,12780762.52,19,mtm_only,1
2023-01-03,1698.49,0.0,1698.49,13106646.93,13108345.42,20,rebalance,0
2023-01-04,1698.49,0.0,1698.49,13126733.93,13128432.42,20,mtm_only,0
2023-01-05,1698.49,0.0,1698.49,13388136.12,13389834.61,20,mtm_only,0
2023-01-06,1698.49,0.0,1698.49,13436354.96,13438053.44,20,mtm_only,0
2023-01-09,1698.49,0.0,1698.49,13424256.91,13425955.4,20,rebalance,0
2023-01-10,1698.49,0.0,1698.49,13440975.02,13442673.5,20,mtm_only,0
2023-01-11,1698.49,0.0,1698.49,13264052.0,13265750.49,20,mtm_only,0
2023-01-12,1698.49,0.0,1698.49,12719997.99,12721696.48,20,mtm_only,0
2023-01-13,1698.49,0.0,1698.49,12750769.0,12752467.49,20,mtm_only,0
2023-01-16,1698.49,0.0,1698.49,12909433.98,12911132.47,20,rebalance,0
2023-01-17,1698.49,0.0,1698.49,12938374.08,12940072.57,20,mtm_only,0
2023-01-18,1698.49,0.0,1698.49,13005745.02,13007443.51,20,mtm_only,0
2023-01-19,1698.49,0.0,1698.49,13147861.91,13149560.4,20,mtm_only,0
2023-01-20,1698.49,0.0,1698.49,13230147.08,13231845.57,20,mtm_only,0
2023-01-30,1698.49,0.0,1698.49,13320316.99,13322015.48,20,rebalance,0
2023-01-31,1698.49,0.0,1698.49,13372910.05,13374608.54,20,mtm_only,0
2023-02-01,1698.49,0.0,1698.49,13583752.01,13585450.5,20,mtm_only,0
2023-02-02,1698.49,0.0,1698.49,14391267.13,14392965.61,20,mtm_only,0
2023-02-03,1698.49,0.0,1698.49,14544106.0,14545804.49,20,mtm_only,0
2023-02-06,1698.49,0.0,1698.49,14737323.07,14739021.56,20,rebalance,0
2023-02-07,1698.49,0.0,1698.49,15218889.07,15220587.56,20,mtm_only,0
2023-02-08,1698.49,0.0,1698.49,15367261.93,15368960.42,20,mtm_only,0
2023-02-09,1698.49,0.0,1698.49,16072019.03,16073717.52,20,mtm_only,0
2023-02-10,1698.49,0.0,1698.49,16318560.16,16320258.65,20,mtm_only,0
2023-02-13,1698.49,0.0,1698.49,16909399.14,16911097.63,20,rebalance,0
2023-02-14,1698.49,0.0,1698.49,17205274.91,17206973.4,20,mtm_only,0
2023-02-15,1698.49,0.0,1698.49,17383050.12,17384748.61,20,mtm_only,0
2023-02-16,1698.49,1092958.63,1094657.12,15852528.01,16947185.13,19,mtm_only,1
2023-02-17,1094657.12,1304014.97,2398672.09,14305589.23,16704261.33,17,mtm_only,2
2023-02-20,2949.0,634127.74,637076.74,16258184.0,16895260.74,19,rebalance,1
2023-02-21,637076.74,0.0,637076.74,16405293.07,17042369.81,19,mtm_only,0
2023-02-22,637076.74,0.0,637076.74,16300946.22,16938022.96,19,mtm_only,0
2023-02-23,637076.74,877288.29,1514365.04,15143452.03,16657817.07,18,mtm_only,1
2023-02-24,1514365.04,0.0,1514365.04,15130118.94,16644483.97,18,mtm_only,0
2023-02-27,1113.88,763961.76,765075.64,15764432.16,16529507.8,19,rebalance,1
2023-02-28,765075.64,0.0,765075.64,16099442.23,16864517.87,19,mtm_only,0
2023-03-01,765075.64,0.0,765075.64,16343878.19,17108953.83,19,mtm_only,0
2023-03-02,765075.64,754871.61,1519947.25,15688175.98,17208123.23,18,mtm_only,1
2023-03-03,1519947.25,0.0,1519947.25,15794639.08,17314586.33,18,mtm_only,0
2023-03-06,2121.13,0.0,2121.13,17823240.76,17825361.89,20,rebalance,0
2023-03-07,2121.13,1307185.81,1309306.94,16287462.1,17596769.04,18,mtm_only,2
2023-03-08,1309306.94,0.0,1309306.94,16688700.96,17998007.91,18,mtm_only,0
2023-03-09,1309306.94,0.0,1309306.94,16731953.03,18041259.97,18,mtm_only,0
2023-03-10,1309306.94,3304739.29,4614046.23,12627562.94,17241609.18,17,mtm_only,1
2023-03-13,4649.38,0.0,4649.38,17483931.09,17488580.47,20,rebalance,0
2023-03-14,4649.38,2060768.09,2065417.47,15492748.11,17558165.58,17,mtm_only,3
2023-03-15,2065417.47,866722.06,2932139.53,14542736.05,17474875.58,16,mtm_only,1
2023-03-16,2932139.53,2792166.3,5724305.82,11800299.91,17524605.73,13,mtm_only,3
2023-03-17,5724305.82,695582.79,6419888.62,11198854.86,17618743.48,12,mtm_only,1
2023-03-20,11646.71,1126697.74,1138344.45,16479015.06,17617359.51,19,rebalance,1
2023-03-21,1138344.45,0.0,1138344.45,16709824.07,17848168.52,19,mtm_only,0
2023-03-22,1138344.45,0.0,1138344.45,16739085.89,17877430.34,19,mtm_only,0
2023-03-23,1138344.45,1623291.41,2761635.86,15023049.94,17784685.8,18,mtm_only,1
2023-03-24,2761635.86,0.0,2761635.86,15088174.81,17849810.68,18,mtm_only,0
2023-03-27,9970.51,0.0,9970.51,17941008.99,17950979.5,20,rebalance,0
2023-03-28,9970.51,0.0,9970.51,17744282.12,17754252.63,20,mtm_only,0
2023-03-29,9970.51,585421.12,595391.63,17075968.0,17671359.64,19,mtm_only,1
2023-03-30,595391.63,1818766.12,2414157.75,15025418.93,17439576.68,17,mtm_only,2
2023-03-31,2414157.75,567367.65,2981525.41,14570666.13,17552191.54,16,mtm_only,1
2023-04-03,16854.38,0.0,16854.38,17663597.13,17680451.51,20,rebalance,0
2023-04-04,16854.38,1538588.73,1555443.12,16386363.1,17941806.22,18,mtm_only,2
2023-04-06,1555443.12,0.0,1555443.12,16705190.99,18260634.11,18,mtm_only,0
2023-04-07,1555443.12,0.0,1555443.12,16704841.0,18260284.12,18,mtm_only,0
2023-04-10,3994.36,2432699.21,2436693.57,15753555.0,18190248.57,18,rebalance,2
2023-04-11,2436693.57,0.0,2436693.57,15874769.06,18311462.62,18,mtm_only,0
2023-04-12,2436693.57,0.0,2436693.57,15893119.08,18329812.65,18,mtm_only,0
2023-04-13,2436693.57,2448869.06,4885562.62,13108980.08,17994542.71,15,mtm_only,3
2023-04-14,4885562.62,802540.59,5688103.22,12364162.95,18052266.17,14,mtm_only,1
2023-04-17,7414.12,946184.62,953598.74,17367099.13,18320697.87,19,rebalance,1
2023-04-18,953598.74,860528.12,1814126.86,16650854.01,18464980.88,18,mtm_only,1
2023-04-19,1814126.86,715289.14,2529416.0,16045644.99,18575060.99,17,mtm_only,1
2023-04-20,2529416.0,0.0,2529416.0,15887549.79,18416965.79,17,mtm_only,0
2023-04-21,2529416.0,2471693.36,5001109.36,13242177.91,18243287.27,14,mtm_only,3
2023-04-24,11113.28,857927.51,869040.79,17410252.81,18279293.6,19,rebalance,1
2023-04-25,869040.79,2406719.91,3275760.7,14434592.93,17710353.63,16,mtm_only,3
2023-04-26,3275760.7,770299.56,4046060.26,13831053.96,17877114.22,15,mtm_only,1
2023-04-27,4046060.26,791246.26,4837306.51,12936483.96,17773790.48,14,mtm_only,1
2023-04-28,4837306.51,0.0,4837306.51,13024281.89,17861588.4,14,mtm_only,0
2023-05-04,20227.12,875061.17,895288.3,16889905.92,17785194.22,19,rebalance,1
2023-05-05,895288.3,0.0,895288.3,16887451.97,17782740.27,19,mtm_only,0
2023-05-08,2566.97,0.0,2566.97,17730464.99,17733031.96,20,rebalance,0
2023-05-09,2566.97,5348964.88,5351531.85,12089260.06,17440791.91,15,mtm_only,5
2023-05-10,5351531.85,1637485.03,6989016.88,10592740.01,17581756.89,13,mtm_only,2
2023-05-11,6989016.88,0.0,6989016.88,10663699.07,17652715.95,13,mtm_only,0
2023-05-12,6989016.88,0.0,6989016.88,10534653.03,17523669.91,13,mtm_only,0
2023-05-15,5453.81,0.0,5453.81,17662494.05,17667947.86,20,rebalance,0
2023-05-16,5453.81,0.0,5453.81,17692057.9,17697511.71,20,mtm_only,0
2023-05-17,5453.81,0.0,5453.81,17874699.0,17880152.81,20,mtm_only,0
2023-05-18,5453.81,0.0,5453.81,18081823.96,18087277.77,20,mtm_only,0
2023-05-19,5453.81,991202.04,996655.85,17083408.04,18080063.89,19,mtm_only,1
2023-05-22,1667.76,0.0,1667.76,18261950.95,18263618.71,20,rebalance,0
2023-05-23,1667.76,0.0,1667.76,18044382.15,18046049.91,20,mtm_only,0
2023-05-24,1667.76,0.0,1667.76,18084434.06,18086101.82,20,mtm_only,0
2023-05-25,1667.76,1057024.4,1058692.16,17143761.89,18202454.05,19,mtm_only,1
2023-05-26,1058692.16,0.0,1058692.16,17240603.08,18299295.24,19,mtm_only,0
2023-05-29,89.45,0.0,89.45,18452554.96,18452644.41,20,rebalance,0
2023-05-30,89.45,0.0,89.45,18508206.94,18508296.39,20,mtm_only,0
2023-05-31,89.45,0.0,89.45,18425038.08,18425127.53,20,mtm_only,0
2023-06-01,89.45,0.0,89.45,18477108.1,18477197.55,20,mtm_only,0
2023-06-02,89.45,996703.88,996793.33,17614647.11,18611440.44,19,mtm_only,1
2023-06-05,1160.42,0.0,1160.42,18662781.13,18663941.55,20,rebalance,0
2023-06-06,1160.42,638490.06,639650.48,17670538.12,18310188.6,19,mtm_only,1
2023-06-07,639650.48,890965.51,1530615.99,16746938.06,18277554.05,18,mtm_only,1
2023-06-08,1530615.99,0.0,1530615.99,16652841.1,18183457.08,18,mtm_only,0
2023-06-09,1530615.99,913850.71,2444466.7,16176481.13,18620947.83,17,mtm_only,1
2023-06-12,228.58,919283.64,919512.22,17901784.02,18821296.24,19,rebalance,1
2023-06-13,919512.22,0.0,919512.22,16908144.11,17827656.33,19,mtm_only,0
2023-06-14,919512.22,0.0,919512.22,18357238.66,19276750.88,19,mtm_only,0
2023-06-15,919512.22,0.0,919512.22,18390934.08,19310446.3,19,mtm_only,0
2023-06-16,919512.22,0.0,919512.22,17955018.13,18874530.35,19,mtm_only,0
2023-06-19,6590.68,0.0,6590.68,19170476.88,19177067.55,20,rebalance,0
2023-06-20,6590.68,805580.64,812171.32,18314186.07,19126357.39,19,mtm_only,1
2023-06-21,812171.32,0.0,812171.32,18028749.14,18840920.46,19,mtm_only,0
2023-06-26,2519.9,1584459.96,1586979.86,17792116.92,19379096.78,18,rebalance,2
2023-06-27,1586979.86,3071031.34,4658011.2,14678254.0,19336265.21,16,mtm_only,2
2023-06-28,4658011.2,0.0,4658011.2,14671786.9,19329798.1,16,mtm_only,0
2023-06-29,4658011.2,0.0,4658011.2,14830495.02,19488506.22,16,mtm_only,0
2023-06-30,4658011.2,0.0,4658011.2,14993481.9,19651493.1,16,mtm_only,0
2023-07-03,8572.34,0.0,8572.34,19719483.91,19728056.25,20,rebalance,0
2023-07-04,8572.34,0.0,8572.34,19809305.78,19817878.12,20,mtm_only,0
2023-07-05,8572.34,0.0,8572.34,19754747.96,19763320.31,20,mtm_only,0
2023-07-06,8572.34,0.0,8572.34,19769099.92,19777672.26,20,mtm_only,0
2023-07-07,8572.34,0.0,8572.34,19615498.88,19624071.22,20,mtm_only,0
2023-07-10,8572.34,0.0,8572.34,19610610.07,19619182.41,20,rebalance,0
2023-07-11,8572.34,0.0,8572.34,19808962.03,19817534.37,20,mtm_only,0
2023-07-12,8572.34,1070174.31,1078746.66,18756508.04,19835254.7,19,mtm_only,1
2023-07-13,1078746.66,0.0,1078746.66,18828778.05,19907524.7,19,mtm_only,0
2023-07-14,1078746.66,832057.14,1910803.8,17946960.76,19857764.56,18,mtm_only,1
2023-07-17,3366.81,0.0,3366.81,19703271.87,19706638.68,20,rebalance,0
2023-07-18,3366.81,0.0,3366.81,19719871.16,19723237.98,20,mtm_only,0
2023-07-19,3366.81,0.0,3366.81,19554220.06,19557586.87,20,mtm_only,0
2023-07-20,3366.81,862613.4,865980.21,18380342.17,19246322.38,19,mtm_only,1
2023-07-21,865980.21,2058329.26,2924309.48,16172486.08,19096795.56,17,mtm_only,2
2023-07-24,2148.75,0.0,2148.75,19187918.98,19190067.74,20,rebalance,0
2023-07-25,2148.75,0.0,2148.75,19456812.82,19458961.57,20,mtm_only,0
2023-07-26,2148.75,741081.58,743230.34,18626920.17,19370150.5,19,mtm_only,1
2023-07-27,743230.34,0.0,743230.34,18483130.17,19226360.51,19,mtm_only,0
2023-07-28,743230.34,2305661.48,3048891.82,16244351.03,19293242.85,17,mtm_only,2
2023-07-31,2587.86,0.0,2587.86,19434332.09,19436919.95,20,rebalance,0
2023-08-01,2587.86,0.0,2587.86,19450779.14,19453367.0,20,mtm_only,0
2023-08-02,2587.86,0.0,2587.86,19401816.98,19404404.84,20,mtm_only,0
2023-08-03,2587.86,920931.48,923519.34,18496474.91,19419994.24,19,mtm_only,1
2023-08-04,923519.34,923572.08,1847091.42,17505579.08,19352670.5,18,mtm_only,1
2023-08-07,661.65,1016585.0,1017246.65,18236043.9,19253290.54,19,rebalance,1
2023-08-08,1017246.65,0.0,1017246.65,18143489.92,19160736.57,19,mtm_only,0
2023-08-09,1017246.65,1010500.95,2027747.6,16981268.06,19009015.65,18,mtm_only,1
2023-08-10,2027747.6,0.0,2027747.6,17071718.98,19099466.58,18,mtm_only,0
2023-08-11,2027747.6,0.0,2027747.6,16722502.92,18750250.51,18,mtm_only,0
2023-08-14,8970.01,0.0,8970.01,18708404.01,18717374.01,20,rebalance,0
2023-08-15,8970.01,940562.93,949532.94,17661276.12,18610809.05,19,mtm_only,1
2023-08-16,949532.94,2726530.71,3676063.65,14737472.92,18413536.58,16,mtm_only,3
2023-08-17,3676063.65,942749.12,4618812.77,13993030.11,18611842.88,15,mtm_only,1
2023-08-18,4618812.77,838958.21,5457770.98,12950136.12,18407907.1,14,mtm_only,1
2023-08-21,5658.89,1975505.09,1981163.99,16378358.93,18359522.91,18,rebalance,2
2023-08-22,1981163.99,0.0,1981163.99,16499205.01,18480368.99,18,mtm_only,0
2023-08-23,1981163.99,0.0,1981163.99,16284621.05,18265785.04,18,mtm_only,0
2023-08-24,1981163.99,0.0,1981163.99,16401612.91,18382776.9,18,mtm_only,0
2023-08-25,1981163.99,901794.4,2882958.38,15171744.09,18054702.48,17,mtm_only,1
2023-08-28,1177.08,889787.02,890964.1,17154315.9,18045280.01,19,rebalance,1
2023-08-29,890964.1,0.0,890964.1,17594532.11,18485496.21,19,mtm_only,0
2023-08-30,890964.1,0.0,890964.1,17734254.91,18625219.01,19,mtm_only,0
2023-08-31,890964.1,976431.24,1867395.34,16640006.09,18507401.43,18,mtm_only,1
2023-09-01,1867395.34,0.0,1867395.34,16577917.87,18445313.21,18,mtm_only,0
2023-09-04,5006.83,0.0,5006.83,18720774.88,18725781.71,20,rebalance,0
2023-09-05,5006.83,0.0,5006.83,18696679.01,18701685.84,20,mtm_only,0
2023-09-06,5006.83,904167.3,909174.13,17856473.09,18765647.22,19,mtm_only,1
2023-09-07,909174.13,0.0,909174.13,17487093.24,18396267.37,19,mtm_only,0
2023-09-08,909174.13,0.0,909174.13,17519281.81,18428455.94,19,mtm_only,0
2023-09-11,542.22,0.0,542.22,18758542.0,18759084.22,20,rebalance,0
2023-09-12,542.22,0.0,542.22,18756160.91,18756703.13,20,mtm_only,0
2023-09-13,542.22,0.0,542.22,18486796.96,18487339.18,20,mtm_only,0
2023-09-14,542.22,0.0,542.22,18360025.98,18360568.2,20,mtm_only,0
2023-09-15,542.22,0.0,542.22,18356738.1,18357280.32,20,mtm_only,0
2023-09-18,542.22,0.0,542.22,18295803.94,18296346.16,20,rebalance,0
2023-09-19,542.22,1749683.01,1750225.23,16437493.01,18187718.23,18,mtm_only,2
2023-09-20,1750225.23,888194.1,2638419.33,15371107.07,18009526.39,17,mtm_only,1
2023-09-21,2638419.33,926334.45,3564753.78,14349748.89,17914502.67,16,mtm_only,1
2023-09-22,3564753.78,0.0,3564753.78,14738879.95,18303633.73,16,mtm_only,0
2023-09-25,7614.36,0.0,7614.36,18282827.97,18290442.33,20,rebalance,0
2023-09-26,7614.36,813509.28,821123.64,17364773.97,18185897.62,19,mtm_only,1
2023-09-27,821123.64,0.0,821123.64,17598311.9,18419435.54,19,mtm_only,0
2023-09-28,821123.64,0.0,821123.64,18032864.01,18853987.66,19,mtm_only,0
2023-10-09,40.37,0.0,40.37,18815468.95,18815509.32,20,rebalance,0
2023-10-10,40.37,0.0,40.37,18760494.09,18760534.45,20,mtm_only,0
2023-10-11,40.37,0.0,40.37,18816881.13,18816921.5,20,mtm_only,0
2023-10-12,40.37,1369692.49,1369732.86,17577569.01,18947301.88,19,mtm_only,1
2023-10-13,1369732.86,1102963.58,2472696.45,16327186.12,18799882.56,18,mtm_only,1
2023-10-16,4615.36,1811391.7,1816007.06,16690091.18,18506098.23,18,rebalance,2
2023-10-17,1816007.06,0.0,1816007.06,16693286.88,18509293.94,18,mtm_only,0
2023-10-18,1816007.06,1676791.86,3492798.92,14764082.1,18256881.02,16,mtm_only,2
2023-10-19,3492798.92,0.0,3492798.92,14568752.02,18061550.94,16,mtm_only,0
2023-10-20,3492798.92,0.0,3492798.92,14440449.95,17933248.87,16,mtm_only,0
2023-10-23,8519.19,3019183.86,3027703.05,14514598.19,17542301.24,17,rebalance,3
2023-10-24,3027703.05,824427.09,3852130.13,14010180.91,17862311.05,16,mtm_only,1
2023-10-25,3852130.13,0.0,3852130.13,14026533.02,17878663.16,16,mtm_only,0
2023-10-26,3852130.13,0.0,3852130.13,14135043.94,17987174.08,16,mtm_only,0
2023-10-27,3852130.13,0.0,3852130.13,14527183.99,18379314.12,16,mtm_only,0
2023-10-30,3266.92,0.0,3266.92,18821344.88,18824611.81,20,rebalance,0
2023-10-31,3266.92,0.0,3266.92,18695191.85,18698458.78,20,mtm_only,0
2023-11-01,3266.92,0.0,3266.92,18776399.13,18779666.05,20,mtm_only,0
2023-11-02,3266.92,0.0,3266.92,18697447.93,18700714.86,20,mtm_only,0
2023-11-03,3266.92,0.0,3266.92,18888864.09,18892131.01,20,mtm_only,0
2023-11-06,3266.92,0.0,3266.92,19341745.17,19345012.09,20,rebalance,0
2023-11-07,3266.92,0.0,3266.92,19522997.09,19526264.02,20,mtm_only,0
2023-11-08,3266.92,0.0,3266.92,19480764.01,19484030.94,20,mtm_only,0
2023-11-09,3266.92,0.0,3266.92,19336012.95,19339279.88,20,mtm_only,0
2023-11-10,3266.92,0.0,3266.92,19335922.99,19339189.91,20,mtm_only,0
2023-11-13,3266.92,0.0,3266.92,19421254.09,19424521.01,20,rebalance,0
2023-11-14,3266.92,0.0,3266.92,19494007.95,19497274.87,20,mtm_only,0
2023-11-15,3266.92,0.0,3266.92,19426352.95,19429619.87,20,mtm_only,0
2023-11-16,3266.92,892630.36,895897.28,18322046.04,19217943.32,19,mtm_only,1
2023-11-17,895897.28,0.0,895897.28,18386508.06,19282405.34,19,mtm_only,0
2023-11-20,1480.81,0.0,1480.81,19331838.8,19333319.61,20,rebalance,0
2023-11-21,1480.81,885008.25,886489.06,18322309.99,19208799.05,19,mtm_only,1
2023-11-22,886489.06,0.0,886489.06,18065003.16,18951492.22,19,mtm_only,0
2023-11-23,886489.06,0.0,886489.06,18219989.01,19106478.07,19,mtm_only,0
2023-11-24,886489.06,1033702.74,1920191.8,16972602.01,18892793.81,18,mtm_only,1
2023-11-27,987.5,0.0,987.5,19088297.97,19089285.47,20,rebalance,0
2023-11-28,987.5,0.0,987.5,19207174.11,19208161.61,20,mtm_only,0
2023-11-29,987.5,0.0,987.5,19050681.13,19051668.64,20,mtm_only,0
2023-11-30,987.5,0.0,987.5,18962247.12,18963234.63,20,mtm_only,0
2023-12-01,987.5,0.0,987.5,19147524.13,19148511.63,20,mtm_only,0
2023-12-04,987.5,1134797.22,1135784.72,17917571.88,19053356.6,19,rebalance,1
2023-12-05,1135784.72,967231.22,2103015.95,16597412.03,18700427.98,18,mtm_only,1
2023-12-06,2103015.95,2958992.23,5062008.18,13769362.07,18831370.25,15,mtm_only,3
2023-12-07,5062008.18,1642801.06,6704809.24,12185183.1,18889992.34,13,mtm_only,2
2023-12-08,6704809.24,0.0,6704809.24,12438395.92,19143205.16,13,mtm_only,0
2023-12-11,2788.97,0.0,2788.97,19287776.91,19290565.88,20,rebalance,0
2023-12-12,2788.97,0.0,2788.97,19269115.72,19271904.69,20,mtm_only,0
2023-12-13,2788.97,0.0,2788.97,19261243.83,19264032.8,20,mtm_only,0
2023-12-14,2788.97,0.0,2788.97,19122103.0,19124891.97,20,mtm_only,0
2023-12-15,2788.97,0.0,2788.97,18921953.3,18924742.27,20,mtm_only,0
2023-12-18,2788.97,2161552.01,2164340.98,16523165.99,18687506.97,18,rebalance,2
2023-12-19,2164340.98,0.0,2164340.98,16587177.2,18751518.18,18,mtm_only,0
2023-12-20,2164340.98,2941631.73,5105972.71,13383192.17,18489164.89,15,mtm_only,3
2023-12-21,5105972.71,916317.54,6022290.26,12507331.09,18529621.34,14,mtm_only,1
2023-12-22,6022290.26,1928508.24,7950798.49,10354961.9,18305760.39,12,mtm_only,2
2023-12-25,9176.43,952424.49,961600.92,17276031.08,18237632.0,19,rebalance,1
2023-12-26,961600.92,946227.55,1907828.46,16213742.0,18121570.46,18,mtm_only,1
2023-12-27,1907828.46,0.0,1907828.46,16259963.03,18167791.49,18,mtm_only,0
2023-12-28,1907828.46,0.0,1907828.46,16542000.02,18449828.48,18,mtm_only,0
2023-12-29,1907828.46,0.0,1907828.46,16697918.1,18605746.57,18,mtm_only,0
2024-01-02,2436.09,0.0,2436.09,18590631.19,18593067.27,20,rebalance,0
2024-01-03,2436.09,0.0,2436.09,18519567.92,18522004.01,20,mtm_only,0
2024-01-04,2436.09,0.0,2436.09,18349160.81,18351596.9,20,mtm_only,0
2024-01-05,2436.09,0.0,2436.09,18206509.33,18208945.42,20,mtm_only,0
2024-01-08,2436.09,4096831.37,4099267.46,13651209.86,17750477.32,15,rebalance,5
2024-01-09,4099267.46,0.0,4099267.46,13675439.02,17774706.48,15,mtm_only,0
2024-01-10,4099267.46,913668.98,5012936.44,12683738.0,17696674.44,14,mtm_only,1
2024-01-11,5012936.44,0.0,5012936.44,12822645.04,17835581.48,14,mtm_only,0
2024-01-12,5012936.44,0.0,5012936.44,12770729.0,17783665.44,14,mtm_only,0
2024-01-15,5077.09,918398.78,923475.87,16771648.18,17695124.05,19,rebalance,1
2024-01-16,923475.87,0.0,923475.87,16728463.93,17651939.8,19,mtm_only,0
2024-01-17,923475.87,750453.39,1673929.26,15571035.01,17244964.27,18,mtm_only,1
2024-01-18,1673929.26,5052520.71,6726449.97,10393108.08,17119558.05,12,mtm_only,6
2024-01-19,6726449.97,0.0,6726449.97,10315057.02,17041506.98,12,mtm_only,0
2024-01-22,5368.89,5711840.7,5717209.6,10443962.01,16161171.61,13,rebalance,7
2024-01-23,5717209.6,0.0,5717209.6,10658576.79,16375786.39,13,mtm_only,0
2024-01-24,5717209.6,0.0,5717209.6,10787948.04,16505157.63,13,mtm_only,0
2024-01-25,5717209.6,0.0,5717209.6,11180917.26,16898126.85,13,mtm_only,0
2024-01-26,5717209.6,0.0,5717209.6,11036926.0,16754135.59,13,mtm_only,0
2024-01-29,5016.62,1525459.78,1530476.4,14980162.96,16510639.36,18,rebalance,2
2024-01-30,1530476.4,1531280.21,3061756.61,13027267.05,16089023.65,16,mtm_only,2
2024-01-31,3061756.61,3024986.27,6086742.87,9739231.96,15825974.83,12,mtm_only,4
2024-02-01,6086742.87,0.0,6086742.87,9686115.94,15772858.81,12,mtm_only,0
2024-02-02,6086742.87,1658962.03,7745704.9,7860949.99,15606654.89,10,mtm_only,2
2024-02-05,6657.93,5097874.69,5104532.62,10013620.11,15118152.73,13,rebalance,7
2024-02-06,5104532.62,0.0,5104532.62,10769846.01,15874378.64,13,mtm_only,0
2024-02-07,5104532.62,0.0,5104532.62,11262715.1,16367247.72,13,mtm_only,0
2024-02-08,5104532.62,0.0,5104532.62,11429345.99,16533878.62,13,mtm_only,0
2024-02-19,5244.61,0.0,5244.61,16653908.93,16659153.54,20,rebalance,0
2024-02-20,5244.61,0.0,5244.61,16650530.92,16655775.53,20,mtm_only,0
2024-02-21,5244.61,0.0,5244.61,16599029.98,16604274.59,20,mtm_only,0
2024-02-22,5244.61,0.0,5244.61,16828487.11,16833731.72,20,mtm_only,0
2024-02-23,5244.61,0.0,5244.61,16912574.08,16917818.69,20,mtm_only,0
2024-02-26,5244.61,0.0,5244.61,17007234.1,17012478.71,20,rebalance,0
2024-02-27,5244.61,0.0,5244.61,17441535.04,17446779.65,20,mtm_only,0
2024-02-28,5244.61,0.0,5244.61,16923910.89,16929155.5,20,mtm_only,0
2024-02-29,5244.61,0.0,5244.61,17455769.05,17461013.66,20,mtm_only,0
2024-03-01,5244.61,884571.86,889816.47,16987215.05,17877031.52,19,mtm_only,1
2024-03-04,775.96,0.0,775.96,18158959.86,18159735.82,20,rebalance,0
2024-03-05,775.96,0.0,775.96,17982248.17,17983024.13,20,mtm_only,0
2024-03-06,775.96,0.0,775.96,17898612.14,17899388.1,20,mtm_only,0
2024-03-07,775.96,860740.86,861516.82,16794399.14,17655915.95,19,mtm_only,1
2024-03-08,861516.82,0.0,861516.82,17034804.05,17896320.86,19,mtm_only,0
2024-03-11,122.24,0.0,122.24,18141025.03,18141147.26,20,rebalance,0
2024-03-12,122.24,0.0,122.24,18134721.99,18134844.23,20,mtm_only,0
2024-03-13,122.24,0.0,122.24,18061150.89,18061273.12,20,mtm_only,0
2024-03-14,122.24,0.0,122.24,17916223.95,17916346.19,20,mtm_only,0
2024-03-15,122.24,0.0,122.24,18107510.91,18107633.15,20,mtm_only,0
2024-03-18,122.24,0.0,122.24,18494001.33,18494123.57,20,rebalance,0
2024-03-19,122.24,0.0,122.24,18365267.95,18365390.19,20,mtm_only,0
2024-03-20,122.24,0.0,122.24,18434185.94,18434308.18,20,mtm_only,0
2024-03-21,122.24,0.0,122.24,18328268.98,18328391.22,20,mtm_only,0
2024-03-22,122.24,1160536.68,1160658.92,17004636.11,18165295.04,19,mtm_only,1
2024-03-25,434.26,0.0,434.26,17836047.93,17836482.18,20,rebalance,0
2024-03-26,434.26,783803.98,784238.24,16952445.95,17736684.19,19,mtm_only,1
2024-03-27,784238.24,4406837.04,5191075.28,12148657.99,17339733.27,14,mtm_only,5
2024-03-28,5191075.28,0.0,5191075.28,12358421.18,17549496.46,14,mtm_only,0
2024-03-29,5191075.28,0.0,5191075.28,12400254.04,17591329.32,14,mtm_only,0
2024-04-01,9108.93,787869.64,796978.58,16949811.83,17746790.41,19,rebalance,1
2024-04-02,796978.58,0.0,796978.58,16843866.13,17640844.71,19,mtm_only,0
2024-04-03,796978.58,2799332.93,3596311.51,13938825.96,17535137.47,16,mtm_only,3
2024-04-08,1136.82,0.0,1136.82,17357652.0,17358788.82,20,rebalance,0
