trade_date,available_cash,pending_cash,total_cash,market_value,total_value,pos_count,action,stops
2021-05-24,6230.57,0.0,6230.57,30624536.81,30630767.38,5,rebalance,0
2021-05-25,6230.57,0.0,6230.57,31301914.15,31308144.72,5,mtm_only,0
2021-05-26,6230.57,0.0,6230.57,30626190.14,30632420.72,5,mtm_only,0
2021-05-27,6230.57,0.0,6230.57,32313915.57,32320146.14,5,mtm_only,0
2021-05-28,6230.57,0.0,6230.57,32179564.15,32185794.72,5,mtm_only,0
2021-05-31,6230.57,0.0,6230.57,33103448.32,33109678.9,5,rebalance,0
2021-06-01,6230.57,0.0,6230.57,33324974.94,33331205.51,5,mtm_only,0
2021-06-02,6230.57,0.0,6230.57,32117797.21,32124027.78,5,mtm_only,0
2021-06-03,6230.57,0.0,6230.57,31600718.32,31606948.89,5,mtm_only,0
2021-06-04,6230.57,0.0,6230.57,32331283.7,32337514.27,5,mtm_only,0
2021-06-07,6230.57,0.0,6230.57,31956391.89,31962622.47,5,rebalance,0
2021-06-08,6230.57,0.0,6230.57,31970886.88,31977117.46,5,mtm_only,0
2021-06-09,6230.57,0.0,6230.57,31788940.08,31795170.66,5,mtm_only,0
2021-06-10,6230.57,0.0,6230.57,32945650.45,32951881.03,5,mtm_only,0
2021-06-11,6230.57,0.0,6230.57,33691840.42,33698070.99,5,mtm_only,0
2021-06-15,6230.57,4027987.89,4034218.46,29102891.85,33137110.31,4,rebalance,1
2021-06-16,4034218.46,10014773.89,14048992.35,18041430.21,32090422.55,3,mtm_only,1
2021-06-17,14048992.35,0.0,14048992.35,19027469.73,33076462.08,3,mtm_only,0
2021-06-18,14048992.35,0.0,14048992.35,19875703.03,33924695.38,3,mtm_only,0
2021-06-21,1268.14,0.0,1268.14,35601302.02,35602570.15,5,rebalance,0
2021-06-22,1268.14,0.0,1268.14,36887434.15,36888702.28,5,mtm_only,0
2021-06-23,1268.14,0.0,1268.14,38213288.99,38214557.13,5,mtm_only,0
2021-06-24,1268.14,0.0,1268.14,37988355.96,37989624.1,5,mtm_only,0
2021-06-25,1268.14,8388872.61,8390140.75,29177736.44,37567877.19,4,mtm_only,1
2021-06-28,633.23,0.0,633.23,38663518.95,38664152.18,5,rebalance,0
2021-06-29,633.23,0.0,633.23,38246925.83,38247559.06,5,mtm_only,0
2021-06-30,633.23,7680883.23,7681516.46,30019905.45,37701421.91,4,mtm_only,1
2021-07-01,7681516.46,0.0,7681516.46,30715849.75,38397366.21,4,mtm_only,0
2021-07-02,7681516.46,0.0,7681516.46,29548384.6,37229901.06,4,mtm_only,0
2021-07-05,461.5,0.0,461.5,37807461.11,37807922.61,5,rebalance,0
2021-07-06,461.5,14748340.89,14748802.39,22070564.87,36819367.27,3,mtm_only,2
2021-07-07,14748802.39,0.0,14748802.39,21906961.85,36655764.25,3,mtm_only,0
2021-07-08,14748802.39,0.0,14748802.39,21865607.91,36614410.3,3,mtm_only,0
2021-07-09,14748802.39,0.0,14748802.39,21608889.15,36357691.55,3,mtm_only,0
2021-07-12,400.08,0.0,400.08,36626763.8,36627163.89,5,rebalance,0
2021-07-13,400.08,0.0,400.08,36893450.66,36893850.74,5,mtm_only,0
2021-07-14,400.08,0.0,400.08,36352727.97,36353128.05,5,mtm_only,0
2021-07-15,400.08,0.0,400.08,36705208.41,36705608.49,5,mtm_only,0
2021-07-16,400.08,6903734.48,6904134.56,29445232.65,36349367.21,4,mtm_only,1
2021-07-19,1957.34,0.0,1957.34,35991495.31,35993452.65,5,rebalance,0
2021-07-20,1957.34,0.0,1957.34,36163008.23,36164965.57,5,mtm_only,0
2021-07-21,1957.34,0.0,1957.34,36088995.77,36090953.11,5,mtm_only,0
2021-07-22,1957.34,6764512.67,6766470.01,29499582.15,36266052.16,4,mtm_only,1
2021-07-23,6766470.01,6160806.57,12927276.58,22578997.73,35506274.31,3,mtm_only,1
2021-07-26,777.88,7053504.83,7054282.71,29174699.03,36228981.75,4,rebalance,1
2021-07-27,7054282.71,5799712.15,12853994.87,21959549.98,34813544.85,3,mtm_only,1
2021-07-28,12853994.87,0.0,12853994.87,22543458.73,35397453.6,3,mtm_only,0
2021-07-29,12853994.87,0.0,12853994.87,22513404.19,35367399.06,3,mtm_only,0
2021-07-30,12853994.87,0.0,12853994.87,22074905.72,34928900.59,3,mtm_only,0
2021-08-02,11531.47,0.0,11531.47,35591915.52,35603446.99,5,rebalance,0
2021-08-03,11531.47,6483722.3,6495253.76,29617091.78,36112345.55,4,mtm_only,1
2021-08-04,6495253.76,0.0,6495253.76,29704480.11,36199733.87,4,mtm_only,0
2021-08-05,6495253.76,0.0,6495253.76,29926614.97,36421868.74,4,mtm_only,0
2021-08-06,6495253.76,0.0,6495253.76,30186413.52,36681667.28,4,mtm_only,0
2021-08-09,1741.12,0.0,1741.12,37919035.93,37920777.05,5,rebalance,0
2021-08-10,1741.12,0.0,1741.12,37628525.19,37630266.31,5,mtm_only,0
2021-08-11,1741.12,0.0,1741.12,38527344.67,38529085.79,5,mtm_only,0
2021-08-12,1741.12,0.0,1741.12,38442703.23,38444444.35,5,mtm_only,0
2021-08-13,1741.12,5967771.65,5969512.77,32666037.67,38635550.44,4,mtm_only,1
2021-08-16,893.71,0.0,893.71,39238879.21,39239772.92,5,rebalance,0
2021-08-17,893.71,0.0,893.71,38041022.93,38041916.64,5,mtm_only,0
2021-08-18,893.71,0.0,893.71,38168167.51,38169061.22,5,mtm_only,0
2021-08-19,893.71,0.0,893.71,38003993.04,38004886.75,5,mtm_only,0
2021-08-20,893.71,0.0,893.71,37970070.45,37970964.16,5,mtm_only,0
2021-08-23,893.71,0.0,893.71,38347278.35,38348172.06,5,rebalance,0
2021-08-24,893.71,0.0,893.71,38180316.49,38181210.2,5,mtm_only,0
2021-08-25,893.71,0.0,893.71,38854961.15,38855854.86,5,mtm_only,0
2021-08-26,893.71,0.0,893.71,37989474.92,37990368.63,5,mtm_only,0
2021-08-27,893.71,6430303.59,6431197.3,32434007.78,38865205.08,4,mtm_only,1
2021-08-30,452.48,0.0,452.48,39731487.06,39731939.53,5,rebalance,0
2021-08-31,452.48,0.0,452.48,39740141.04,39740593.51,5,mtm_only,0
2021-09-01,452.48,0.0,452.48,40389913.52,40390366.0,5,mtm_only,0
2021-09-02,452.48,0.0,452.48,41154866.59,41155319.06,5,mtm_only,0
2021-09-03,452.48,0.0,452.48,39925475.87,39925928.35,5,mtm_only,0
2021-09-06,452.48,0.0,452.48,40247264.64,40247717.12,5,rebalance,0
2021-09-07,452.48,0.0,452.48,40361038.76,40361491.23,5,mtm_only,0
2021-09-08,452.48,0.0,452.48,40257787.55,40258240.02,5,mtm_only,0
2021-09-09,452.48,10657879.93,10658332.4,30903905.74,41562238.14,4,mtm_only,1
2021-09-10,10658332.4,0.0,10658332.4,30720676.06,41379008.46,4,mtm_only,0
2021-09-13,675.85,0.0,675.85,40668974.26,40669650.11,5,rebalance,0
2021-09-14,675.85,6789464.25,6790140.1,32859970.84,39650110.94,4,mtm_only,1
2021-09-15,6790140.1,0.0,6790140.1,33035268.37,39825408.47,4,mtm_only,0
2021-09-16,6790140.1,9795047.68,16585187.78,22343695.89,38928883.67,3,mtm_only,1
2021-09-17,16585187.78,0.0,16585187.78,23099570.09,39684757.88,3,mtm_only,0
2021-09-22,28806.32,0.0,28806.32,41190115.54,41218921.86,5,rebalance,0
2021-09-23,28806.32,0.0,28806.32,41872889.3,41901695.62,5,mtm_only,0
2021-09-24,28806.32,0.0,28806.32,41068667.74,41097474.05,5,mtm_only,0
2021-09-27,28806.32,6508861.56,6537667.88,34407447.09,40945114.97,4,rebalance,1
2021-09-28,6537667.88,0.0,6537667.88,34245241.48,40782909.36,4,mtm_only,0
2021-09-29,6537667.88,0.0,6537667.88,33836588.32,40374256.2,4,mtm_only,0
2021-09-30,6537667.88,0.0,6537667.88,34684613.68,41222281.56,4,mtm_only,0
2021-10-08,5758.68,0.0,5758.68,39580186.04,39585944.72,5,rebalance,0
2021-10-11,5758.68,9259054.29,9264812.97,29214612.03,38479425.0,4,rebalance,1
2021-10-12,9264812.97,0.0,9264812.97,28772297.85,38037110.82,4,mtm_only,0
2021-10-13,9264812.97,0.0,9264812.97,29306221.74,38571034.71,4,mtm_only,0
2021-10-14,9264812.97,0.0,9264812.97,29122883.77,38387696.74,4,mtm_only,0
2021-10-15,9264812.97,0.0,9264812.97,30874063.64,40138876.61,4,mtm_only,0
2021-10-18,476.22,5944336.03,5944812.26,35676906.84,41621719.1,4,rebalance,1
2021-10-19,5944812.26,0.0,5944812.26,35924962.87,41869775.12,4,mtm_only,0
2021-10-20,5944812.26,0.0,5944812.26,35900662.42,41845474.67,4,mtm_only,0
2021-10-21,5944812.26,9085376.37,15030188.62,25399695.76,40429884.39,3,mtm_only,1
2021-10-22,15030188.62,0.0,15030188.62,25685807.66,40715996.29,3,mtm_only,0
2021-10-25,310.25,0.0,310.25,42316058.04,42316368.29,5,rebalance,0
2021-10-26,310.25,0.0,310.25,42012508.87,42012819.12,5,mtm_only,0
2021-10-27,310.25,0.0,310.25,42184754.63,42185064.88,5,mtm_only,0
2021-10-28,310.25,0.0,310.25,40660703.39,40661013.64,5,mtm_only,0
2021-10-29,310.25,0.0,310.25,41054614.07,41054924.32,5,mtm_only,0
2021-11-01,310.25,0.0,310.25,41234191.08,41234501.33,5,rebalance,0
2021-11-02,310.25,0.0,310.25,41128355.96,41128666.2,5,mtm_only,0
2021-11-03,310.25,0.0,310.25,41032815.95,41033126.2,5,mtm_only,0
2021-11-04,310.25,8317325.9,8317636.15,32592863.64,40910499.79,4,mtm_only,1
2021-11-05,8317636.15,0.0,8317636.15,31972574.07,40290210.22,4,mtm_only,0
2021-11-08,2400.08,0.0,2400.08,41335870.69,41338270.77,5,rebalance,0
2021-11-09,2400.08,0.0,2400.08,41533502.62,41535902.7,5,mtm_only,0
2021-11-10,2400.08,13647389.53,13649789.61,26835209.64,40484999.25,3,mtm_only,2
2021-11-11,13649789.61,0.0,13649789.61,27351021.0,41000810.61,3,mtm_only,0
2021-11-12,13649789.61,0.0,13649789.61,27082126.09,40731915.69,3,mtm_only,0
2021-11-15,12481.86,0.0,12481.86,40204396.21,40216878.07,5,rebalance,0
2021-11-16,12481.86,0.0,12481.86,39558595.82,39571077.68,5,mtm_only,0
2021-11-17,12481.86,0.0,12481.86,41294145.81,41306627.67,5,mtm_only,0
2021-11-18,12481.86,0.0,12481.86,41636052.09,41648533.95,5,mtm_only,0
2021-11-19,12481.86,0.0,12481.86,41454093.51,41466575.36,5,mtm_only,0
2021-11-22,12481.86,0.0,12481.86,44392246.99,44404728.85,5,rebalance,0
2021-11-23,12481.86,6286239.26,6298721.11,37702601.9,44001323.01,4,mtm_only,1
2021-11-24,6298721.11,0.0,6298721.11,36749165.04,43047886.16,4,mtm_only,0
2021-11-25,6298721.11,0.0,6298721.11,36569778.73,42868499.85,4,mtm_only,0
2021-11-26,6298721.11,6135974.61,12434695.72,30411464.5,42846160.22,3,mtm_only,1
2021-11-29,51132.16,0.0,51132.16,44167901.55,44219033.71,5,rebalance,0
2021-11-30,51132.16,0.0,51132.16,44301753.06,44352885.22,5,mtm_only,0
2021-12-01,51132.16,0.0,51132.16,43225144.11,43276276.27,5,mtm_only,0
2021-12-02,51132.16,0.0,51132.16,42957003.31,43008135.47,5,mtm_only,0
2021-12-03,51132.16,0.0,51132.16,42667148.34,42718280.5,5,mtm_only,0
2021-12-06,51132.16,19703940.87,19755073.02,21861491.74,41616564.76,3,rebalance,2
2021-12-07,19755073.02,0.0,19755073.02,21236756.22,40991829.25,3,mtm_only,0
2021-12-08,19755073.02,0.0,19755073.02,21243046.39,40998119.41,3,mtm_only,0
2021-12-09,19755073.02,0.0,19755073.02,21300694.99,41055768.01,3,mtm_only,0
2021-12-10,19755073.02,0.0,19755073.02,21592940.48,41348013.51,3,mtm_only,0
2021-12-13,482.63,0.0,482.63,41176925.7,41177408.33,5,rebalance,0
2021-12-14,482.63,0.0,482.63,41633251.7,41633734.34,5,mtm_only,0
2021-12-15,482.63,0.0,482.63,41449866.38,41450349.02,5,mtm_only,0
2021-12-16,482.63,0.0,482.63,41475058.03,41475540.66,5,mtm_only,0
2021-12-17,482.63,0.0,482.63,40747187.22,40747669.85,5,mtm_only,0
2021-12-20,482.63,8940209.25,8940691.89,30773164.98,39713856.86,4,rebalance,1
2021-12-21,8940691.89,0.0,8940691.89,30736374.72,39677066.61,4,mtm_only,0
2021-12-22,8940691.89,8927770.69,17868462.58,21369678.29,39238140.86,3,mtm_only,1
2021-12-23,17868462.58,0.0,17868462.58,21681376.29,39549838.87,3,mtm_only,0
2021-12-24,17868462.58,0.0,17868462.58,21186160.13,39054622.7,3,mtm_only,0
2021-12-27,1162.48,5590824.15,5591986.63,32754977.8,38346964.43,4,rebalance,1
2021-12-28,5591986.63,0.0,5591986.63,33896772.54,39488759.17,4,mtm_only,0
2021-12-29,5591986.63,0.0,5591986.63,33254133.05,38846119.69,4,mtm_only,0
2021-12-30,5591986.63,0.0,5591986.63,33056383.82,38648370.45,4,mtm_only,0
2021-12-31,5591986.63,0.0,5591986.63,33451885.83,39043872.46,4,mtm_only,0
2022-01-04,3359.44,14075856.47,14079215.92,23962210.42,38041426.33,3,rebalance,2
2022-01-05,14079215.92,0.0,14079215.92,23211276.03,37290491.94,3,mtm_only,0
2022-01-06,14079215.92,0.0,14079215.92,23499551.29,37578767.2,3,mtm_only,0
2022-01-07,14079215.92,0.0,14079215.92,23040543.09,37119759.0,3,mtm_only,0
2022-01-10,3833.58,0.0,3833.58,36845249.65,36849083.23,5,rebalance,0
2022-01-11,3833.58,6470714.88,6474548.46,29729110.17,36203658.63,4,mtm_only,1
2022-01-12,6474548.46,0.0,6474548.46,30543788.96,37018337.42,4,mtm_only,0
2022-01-13,6474548.46,6491012.36,12965560.82,23192324.82,36157885.64,3,mtm_only,1
2022-01-14,12965560.82,0.0,12965560.82,23275566.01,36241126.83,3,mtm_only,0
2022-01-17,1248.49,0.0,1248.49,37164538.46,37165786.95,5,rebalance,0
2022-01-18,1248.49,0.0,1248.49,37468535.03,37469783.52,5,mtm_only,0
2022-01-19,1248.49,0.0,1248.49,36688353.47,36689601.96,5,mtm_only,0
2022-01-20,1248.49,7996164.1,7997412.59,27847785.82,35845198.41,4,mtm_only,1
2022-01-21,7997412.59,8263728.86,16261141.45,19331788.67,35592930.12,3,mtm_only,1
2022-01-24,3026.37,0.0,3026.37,36557612.17,36560638.54,5,rebalance,0
2022-01-25,3026.37,5446072.41,5449098.78,29900839.13,35349937.9,4,mtm_only,1
2022-01-26,5449098.78,0.0,5449098.78,30746663.49,36195762.27,4,mtm_only,0
2022-01-27,5449098.78,7519757.92,12968856.7,21983173.09,34952029.79,3,mtm_only,1
2022-01-28,12968856.7,0.0,12968856.7,21229485.26,34198341.96,3,mtm_only,0
2022-02-07,1293.08,5998846.9,6000139.98,27813186.49,33813326.47,4,rebalance,1
2022-02-08,6000139.98,14039828.69,20039968.67,13334028.23,33373996.9,2,mtm_only,2
2022-02-09,20039968.67,0.0,20039968.67,13382852.19,33422820.86,2,mtm_only,0
2022-02-10,20039968.67,0.0,20039968.67,13484683.97,33524652.64,2,mtm_only,0
2022-02-11,20039968.67,0.0,20039968.67,13337823.89,33377792.55,2,mtm_only,0
2022-02-14,15588.79,0.0,15588.79,33418593.99,33434182.78,5,rebalance,0
2022-02-15,15588.79,0.0,15588.79,35035153.19,35050741.98,5,mtm_only,0
2022-02-16,15588.79,0.0,15588.79,34954237.01,34969825.8,5,mtm_only,0
2022-02-17,15588.79,0.0,15588.79,36119168.53,36134757.32,5,mtm_only,0
2022-02-18,15588.79,0.0,15588.79,35807899.88,35823488.67,5,mtm_only,0
2022-02-21,15588.79,0.0,15588.79,36239713.79,36255302.58,5,rebalance,0
2022-02-22,15588.79,0.0,15588.79,36359579.6,36375168.39,5,mtm_only,0
2022-02-23,15588.79,0.0,15588.79,36936629.15,36952217.94,5,mtm_only,0
2022-02-24,15588.79,0.0,15588.79,36325613.76,36341202.55,5,mtm_only,0
2022-02-25,15588.79,0.0,15588.79,36336444.75,36352033.54,5,mtm_only,0
2022-02-28,15588.79,0.0,15588.79,36794637.99,36810226.78,5,rebalance,0
2022-03-01,15588.79,0.0,15588.79,37115589.73,37131178.52,5,mtm_only,0
2022-03-02,15588.79,0.0,15588.79,36977416.7,36993005.49,5,mtm_only,0
2022-03-03,15588.79,0.0,15588.79,36237296.83,36252885.62,5,mtm_only,0
2022-03-04,15588.79,7593861.3,7609450.09,28187023.59,35796473.68,4,mtm_only,1
2022-03-07,228.57,0.0,228.57,35095522.52,35095751.09,5,rebalance,0
2022-03-08,228.57,5905051.11,5905279.68,27978868.62,33884148.3,4,mtm_only,1
2022-03-09,5905279.68,5884821.6,11790101.28,21784042.42,33574143.69,3,mtm_only,1
2022-03-10,11790101.28,0.0,11790101.28,22451369.9,34241471.17,3,mtm_only,0
2022-03-11,11790101.28,0.0,11790101.28,21635789.86,33425891.13,3,mtm_only,0
2022-03-14,827.34,14483788.86,14484616.21,17902557.43,32387173.63,3,rebalance,2
2022-03-15,14484616.21,11273828.34,25758444.54,5817280.11,31575724.66,1,mtm_only,2
2022-03-16,25758444.54,0.0,25758444.54,5654039.77,31412484.32,1,mtm_only,0
2022-03-17,25758444.54,0.0,25758444.54,6048783.75,31807228.29,1,mtm_only,0
2022-03-18,25758444.54,0.0,25758444.54,6158600.0,31917044.54,1,mtm_only,0
2022-03-21,4603.69,0.0,4603.69,32059347.14,32063950.83,5,rebalance,0
2022-03-22,4603.69,0.0,4603.69,31832727.38,31837331.08,5,mtm_only,0
2022-03-23,4603.69,0.0,4603.69,32060762.68,32065366.37,5,mtm_only,0
2022-03-24,4603.69,0.0,4603.69,31387557.66,31392161.36,5,mtm_only,0
2022-03-25,4603.69,0.0,4603.69,30924779.95,30929383.65,5,mtm_only,0
2022-03-28,4603.69,11196121.89,11200725.58,19346798.75,30547524.33,3,rebalance,2
2022-03-29,11200725.58,0.0,11200725.58,19274693.84,30475419.42,3,mtm_only,0
2022-03-30,11200725.58,0.0,11200725.58,19546453.86,30747179.44,3,mtm_only,0
2022-03-31,11200725.58,0.0,11200725.58,19416743.5,30617469.08,3,mtm_only,0
2022-04-01,11200725.58,0.0,11200725.58,19239609.11,30440334.69,3,mtm_only,0
2022-04-06,6548.86,0.0,6548.86,30486016.58,30492565.43,5,rebalance,0
2022-04-07,6548.86,5916400.45,5922949.3,24044163.7,29967113.0,4,mtm_only,1
2022-04-08,5922949.3,0.0,5922949.3,24012104.56,29935053.86,4,mtm_only,0
2022-04-11,458.47,10794520.25,10794978.72,17637929.8,28432908.52,3,rebalance,2
2022-04-12,10794978.72,0.0,10794978.72,17808101.7,28603080.42,3,mtm_only,0
2022-04-13,10794978.72,0.0,10794978.72,17664035.56,28459014.28,3,mtm_only,0
2022-04-14,10794978.72,0.0,10794978.72,17689212.23,28484190.95,3,mtm_only,0
2022-04-15,10794978.72,0.0,10794978.72,17621597.47,28416576.19,3,mtm_only,0
2022-04-18,3661.02,0.0,3661.02,28865606.09,28869267.11,5,rebalance,0
2022-04-19,3661.02,0.0,3661.02,29446811.78,29450472.81,5,mtm_only,0
2022-04-20,3661.02,0.0,3661.02,29379019.64,29382680.66,5,mtm_only,0
2022-04-21,3661.02,5823701.23,5827362.25,22559704.12,28387066.37,4,mtm_only,1
2022-04-22,5827362.25,5468842.68,11296204.93,16865035.73,28161240.66,3,mtm_only,1
2022-04-25,15187.03,4822014.78,4837201.81,22268703.2,27105905.01,4,rebalance,1
2022-04-26,4837201.81,5012057.18,9849258.99,16960956.04,26810215.03,3,mtm_only,1
2022-04-27,9849258.99,0.0,9849258.99,18230568.07,28079827.05,3,mtm_only,0
