trade_date,available_cash,pending_cash,total_cash,market_value,total_value,pos_count,action,stops
2025-07-25,2267.37,0.0,2267.37,98152041.93,98154309.3,5,mtm_only,0
2025-07-28,2267.37,0.0,2267.37,98623466.13,98625733.5,5,rebalance,0
2025-07-29,2267.37,0.0,2267.37,100897905.71,100900173.09,5,mtm_only,0
2025-07-30,2267.37,0.0,2267.37,100217924.98,100220192.36,5,mtm_only,0
2025-07-31,2267.37,0.0,2267.37,101240228.67,101242496.05,5,mtm_only,0
2025-08-01,2267.37,0.0,2267.37,98637913.56,98640180.93,5,mtm_only,0
2025-08-04,2267.37,0.0,2267.37,97765819.12,97768086.5,5,rebalance,0
2025-08-05,2267.37,37079264.39,37081531.77,60345964.25,97427496.01,4,mtm_only,1
2025-08-06,37081531.77,0.0,37081531.77,61426893.09,98508424.86,4,mtm_only,0
2025-08-07,37081531.77,0.0,37081531.77,61294814.64,98376346.41,4,mtm_only,0
2025-08-08,37081531.77,0.0,37081531.77,61063949.7,98145481.47,4,mtm_only,0
2025-08-11,134.35,0.0,134.35,98561675.23,98561809.57,5,rebalance,0
2025-08-12,134.35,0.0,134.35,98898335.18,98898469.53,5,mtm_only,0
2025-08-13,134.35,0.0,134.35,98943649.01,98943783.36,5,mtm_only,0
2025-08-14,134.35,0.0,134.35,98700675.58,98700809.93,5,mtm_only,0
2025-08-15,134.35,0.0,134.35,99329398.61,99329532.96,5,mtm_only,0
2025-08-18,134.35,0.0,134.35,100376211.0,100376345.35,5,rebalance,0
2025-08-19,134.35,0.0,134.35,100473084.68,100473219.02,5,mtm_only,0
2025-08-20,134.35,0.0,134.35,101367319.78,101367454.12,5,mtm_only,0
2025-08-21,134.35,0.0,134.35,102014386.55,102014520.89,5,mtm_only,0
2025-08-22,134.35,0.0,134.35,103019605.92,103019740.26,5,mtm_only,0
2025-08-25,134.35,0.0,134.35,103903799.88,103903934.23,5,rebalance,0
2025-08-26,134.35,0.0,134.35,104429762.92,104429897.27,5,mtm_only,0
2025-08-27,134.35,0.0,134.35,104460805.55,104460939.9,5,mtm_only,0
