symbol,score,score_rank,weight,price,signal_date,execution_date,price_basis_date,price_basis_field,price_basis_label,model_name,model_path,universe
600489.SH,0.7715663213096963,1,0.2,26.75,2026-03-30,2026-03-31,2026-03-30,close,close@2026-03-30 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
002493.SZ,0.5476383721902277,2,0.2,12.050000190734863,2026-03-30,2026-03-31,2026-03-30,close,close@2026-03-30 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
600893.SH,0.545736550533405,3,0.2,48.619998931884766,2026-03-30,2026-03-31,2026-03-30,close,close@2026-03-30 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
603993.SH,0.5329208021697184,4,0.2,17.43000030517578,2026-03-30,2026-03-31,2026-03-30,close,close@2026-03-30 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
000630.SZ,0.5244778236562561,5,0.2,5.920000076293945,2026-03-30,2026-03-31,2026-03-30,close,close@2026-03-30 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
