symbol,side,amount,price,est_value,weight,score,score_rank,target_value,current_value,diff_value,weight_method,plan_role,execution_bucket,cash_dependency,t1_rule,account_name,signal_date,plan_date,execution_date,price_basis_date,price_basis_field,price_basis_label,status,filled_amount,filled_price,fee,tax,total_cost,order_id,note,cash,total_assets,cost_basis
600489.SH,buy,7500,26.709999084472656,200324.99313354492,0.2,0.8770591917873695,1,200796.6291898365,0.0,200796.6291898365,equal_weight,target_portfolio_delta,after_sell_cash,requires_available_cash,new_buy_not_sellable_until_next_session,shadow,2026-03-31,2026-03-31,2026-04-01,2026-03-31,close,close@2026-03-31 -> next-session execution plan,planned,,,,,,,Baseline rotation: buy after cash returns; partial fills/slippage are acceptable.,,,26.709999084472656
600893.SH,buy,4100,48.060001373291016,197046.00563049316,0.2,0.6842969031767286,2,200796.6291898365,0.0,200796.6291898365,equal_weight,target_portfolio_delta,after_sell_cash,requires_available_cash,new_buy_not_sellable_until_next_session,shadow,2026-03-31,2026-03-31,2026-04-01,2026-03-31,close,close@2026-03-31 -> next-session execution plan,planned,,,,,,,Baseline rotation: buy after cash returns; partial fills/slippage are acceptable.,,,48.060001373291016
603993.SH,buy,11700,17.149999618530273,200654.9955368042,0.2,0.6366362070721484,3,200796.6291898365,0.0,200796.6291898365,equal_weight,target_portfolio_delta,after_sell_cash,requires_available_cash,new_buy_not_sellable_until_next_session,shadow,2026-03-31,2026-03-31,2026-04-01,2026-03-31,close,close@2026-03-31 -> next-session execution plan,planned,,,,,,,Baseline rotation: buy after cash returns; partial fills/slippage are acceptable.,,,17.149999618530273
600362.SH,buy,4600,43.0,197800.0,0.2,0.5824865693682999,4,200796.6291898365,0.0,200796.6291898365,equal_weight,target_portfolio_delta,after_sell_cash,requires_available_cash,new_buy_not_sellable_until_next_session,shadow,2026-03-31,2026-03-31,2026-04-01,2026-03-31,close,close@2026-03-31 -> next-session execution plan,planned,,,,,,,Baseline rotation: buy after cash returns; partial fills/slippage are acceptable.,,,43.0
000630.SZ,buy,34500,5.809999942779541,200444.99802589417,0.2,0.5773100946233893,5,200796.6291898365,0.0,200796.6291898365,equal_weight,target_portfolio_delta,after_sell_cash,requires_available_cash,new_buy_not_sellable_until_next_session,shadow,2026-03-31,2026-03-31,2026-04-01,2026-03-31,close,close@2026-03-31 -> next-session execution plan,planned,,,,,,,Baseline rotation: buy after cash returns; partial fills/slippage are acceptable.,,,5.809999942779541
