trade_date,year,n_scored,top5,edgeA_60,edgeB_60,edgeA_180,edgeB_180,n_fwd180,n_gt20,n_gt50,n_gt100
2021-01-25,2021,674,"['603728.SH', '002126.SZ', '603939.SH', '603920.SH', '300476.SZ']",-4.987597998823497,0.6326715311078355,-22.369560425395903,-2.185612676606505,5.0,1.0,0.0,0.0
2021-03-01,2021,675,"['600600.SH', '603659.SH', '300748.SZ', '002126.SZ', '300763.SZ']",-0.8784311238940505,3.1128905019756137,24.527736953132774,44.93388310974042,5.0,4.0,1.0,0.0
2021-03-29,2021,677,"['603606.SH', '300450.SZ', '002738.SZ', '603486.SH', '300487.SZ']",35.87180465152375,40.83415409188558,61.13135816301235,80.99298092166308,5.0,3.0,3.0,3.0
2021-04-27,2021,679,"['603786.SH', '603650.SH', '300115.SZ', '603298.SH', '688036.SH']",-0.39407635148509673,9.501547266173757,-21.259637026183995,-4.272363465333373,5.0,0.0,0.0,0.0
2021-05-28,2021,682,"['300972.SZ', '300679.SZ', '300570.SZ', '688099.SH', '603786.SH']",-3.770460046252934,9.742431014298388,1.7723780866387027,19.721940921068775,5.0,1.0,0.0,0.0
2021-06-28,2021,688,"['003021.SZ', '300972.SZ', '603786.SH', '300122.SZ', '600995.SH']",-18.472445540404507,-4.695225895724837,4.2513124565577955,17.78765229887162,5.0,1.0,1.0,0.0
2021-07-26,2021,689,"['002984.SZ', '003021.SZ', '600995.SH', '603786.SH', '002318.SZ']",30.857047794212182,35.05826063419125,11.324602259567069,18.00260426570281,5.0,2.0,1.0,0.0
2021-08-23,2021,695,"['002984.SZ', '600995.SH', '300442.SZ', '688278.SH', '603486.SH']",27.654656580055022,30.258595699758846,17.783388562734455,23.689330429979346,5.0,1.0,1.0,1.0
2021-09-22,2021,696,"['600601.SH', '300857.SZ', '603893.SH', '603290.SH', '603786.SH']",14.924711494730438,17.15072328879072,-0.23520713172354157,1.177230536167935,5.0,1.0,0.0,0.0
2021-10-27,2021,698,"['600601.SH', '003031.SZ', '603290.SH', '600995.SH', '603979.SH']",-14.275975363003477,-8.947836883185701,7.832369523542279,13.556188475736969,5.0,1.0,0.0,0.0
2021-11-24,2021,699,"['300857.SZ', '600601.SH', '603893.SH', '605358.SH', '002738.SZ']",6.969886480166286,9.569008728054868,-5.9551805487194045,-1.51901814915128,5.0,1.0,0.0,0.0
2021-12-22,2021,701,"['603893.SH', '002850.SZ', '002738.SZ', '003031.SZ', '600995.SH']",11.670604517599779,12.821098714555102,8.780366153130485,11.62631181698746,5.0,1.0,0.0,0.0
2022-01-20,2022,706,"['300857.SZ', '603290.SH', '002738.SZ', '605117.SH', '002472.SZ']",1.5531915745433944,1.0440747282254692,31.549028109952904,38.44975016501487,5.0,2.0,2.0,0.0
2022-02-24,2022,707,"['002738.SZ', '300857.SZ', '603920.SH', '600995.SH', '003031.SZ']",-0.10986588793723967,-0.12184175891094273,-3.5098755261396066,2.607343462694774,5.0,0.0,0.0,0.0
2022-03-24,2022,710,"['603920.SH', '300857.SZ', '003031.SZ', '002472.SZ', '002738.SZ']",-5.643323878465154,-6.972806334672066,-3.2904848835088645,0.3622414507988253,5.0,1.0,0.0,0.0
2022-04-25,2022,713,"['600995.SH', '002738.SZ', '002851.SZ', '300487.SZ', '688019.SH']",13.954605497178251,19.687294502497625,7.267169951625848,15.114000492132154,5.0,4.0,1.0,0.0
2022-05-26,2022,714,"['603728.SH', '002130.SZ', '600995.SH', '003031.SZ', '688318.SH']",63.10523455786409,67.16487013732237,53.687452009438665,61.22673394133544,5.0,4.0,1.0,1.0
2022-06-24,2022,716,"['002130.SZ', '600601.SH', '600995.SH', '605499.SH', '003021.SZ']",18.4048125981132,21.977284881378573,17.70548807475169,28.62812288850319,5.0,3.0,0.0,0.0
2022-07-22,2022,719,"['300100.SZ', '600995.SH', '601966.SH', '603728.SH', '605589.SH']",-6.394249211166475,-1.0677851446090263,-2.4016421697814136,9.560997644186886,5.0,1.0,1.0,1.0
2022-08-19,2022,754,"['600601.SH', '600995.SH', '300475.SZ', '300570.SZ', '002130.SZ']",-3.0149649019686295,1.175245169856136,-3.851261312043845,5.006440397730771,5.0,1.0,0.0,0.0
2022-09-19,2022,756,"['600601.SH', '300100.SZ', '302132.SZ', '300140.SZ', '688336.SH']",5.19157660235824,7.253517533027662,79.37322635558908,92.99033242485386,5.0,4.0,1.0,1.0
2022-10-24,2022,757,"['302132.SZ', '688220.SH', '688213.SH', '603225.SH', '300100.SZ']",3.6825750575412872,0.8278288204869061,86.96754275719148,94.98373044152669,5.0,4.0,1.0,1.0
2022-11-21,2022,757,"['302132.SZ', '300570.SZ', '688281.SH', '603728.SH', '003021.SZ']",78.17777246268653,77.74025268177263,95.76186535545777,99.38561181829148,5.0,3.0,3.0,2.0
2022-12-19,2022,760,"['302132.SZ', '300570.SZ', '603728.SH', '688220.SH', '688281.SH']",80.81106533575166,86.94137139553607,98.08344019387846,105.67508900521273,5.0,3.0,3.0,2.0
2023-01-17,2023,765,"['300570.SZ', '600601.SH', '603728.SH', '002487.SZ', '300548.SZ']",33.64905760388813,43.22188360266977,52.3499253723836,61.067867340620985,5.0,4.0,3.0,1.0
2023-02-21,2023,767,"['300570.SZ', '302132.SZ', '603728.SH', '300100.SZ', '603256.SH']",7.011373700655953,11.40186441782118,44.8832350095164,50.935615312217955,5.0,3.0,2.0,1.0
2023-03-21,2023,767,"['300570.SZ', '002138.SZ', '688018.SH', '603699.SH', '002265.SZ']",33.47785341909089,36.611558292026785,19.72165704052961,26.05719592873764,5.0,1.0,1.0,0.0
2023-04-19,2023,769,"['000959.SZ', '302132.SZ', '603728.SH', '600602.SH', '002044.SZ']",20.366017118924287,20.694400945760087,10.040056424296518,12.976384326403146,5.0,1.0,0.0,0.0
2023-05-22,2023,771,"['300100.SZ', '600595.SH', '300718.SZ', '000050.SZ', '000988.SZ']",9.157196848791244,8.509027259460062,8.812011581404278,10.019245187331627,5.0,0.0,0.0,0.0
2023-06-19,2023,772,"['000959.SZ', '000988.SZ', '300718.SZ', '000737.SZ', '000050.SZ']",2.7648791636158943,2.203820660183895,4.02274060372284,7.082502826511494,5.0,1.0,0.0,0.0
2023-07-19,2023,774,"['300718.SZ', '001309.SZ', '000988.SZ', '688313.SH', '688183.SH']",-6.670577887910054,-6.293533630638354,-6.174957575214302,-3.411917126151234,5.0,1.0,0.0,0.0
2023-08-16,2023,778,"['300718.SZ', '001203.SZ', '300548.SZ', '000988.SZ', '688343.SH']",1.435787793651557,4.799101438092491,-18.823543835896494,-13.685001857809281,5.0,0.0,0.0,0.0
2023-09-13,2023,779,"['600595.SH', '301377.SZ', '300718.SZ', '300888.SZ', '600171.SH']",2.4177175303968395,7.646499389765815,-6.184611598359508,-2.273988103195357,5.0,1.0,0.0,0.0
2023-10-19,2023,780,"['300953.SZ', '301377.SZ', '300718.SZ', '688052.SH', '300017.SZ']",11.837537056487331,14.632926060926197,-7.3280983090569505,-6.170927647598261,5.0,0.0,0.0,0.0
2023-11-16,2023,780,"['300718.SZ', '300888.SZ', '300666.SZ', '300953.SZ', '301377.SZ']",-17.210387719405055,-18.322021885952573,-16.74749734361947,-16.818873405270118,5.0,0.0,0.0,0.0
2023-12-14,2023,780,"['301377.SZ', '300888.SZ', '600601.SH', '300718.SZ', '600171.SH']",-9.295714154335236,-10.79936762737767,1.384911373127916,-1.7723272034648005,5.0,1.0,0.0,0.0
2024-01-12,2024,781,"['301377.SZ', '688313.SH', '300666.SZ', '300718.SZ', '688343.SH']",-21.332873179861334,-22.32529019587238,-17.112563445638635,-18.493119698267165,5.0,0.0,0.0,0.0
2024-02-19,2024,782,"['300718.SZ', '301377.SZ', '002265.SZ', '603308.SH', '002583.SZ']",-0.1684985616235174,3.164372976165289,73.14376139499032,80.56871801790315,5.0,5.0,1.0,1.0
2024-03-18,2024,783,"['301377.SZ', '300666.SZ', '300395.SZ', '300718.SZ', '002271.SZ']",-5.647980659295185,-5.940351340390144,2.5783903661191405,6.612884044381789,5.0,3.0,1.0,0.0
2024-04-17,2024,785,"['301377.SZ', '688018.SH', '300718.SZ', '300888.SZ', '002265.SZ']",-4.5491001207927635,-5.642387059327025,87.6262158527529,93.0766817135899,5.0,3.0,3.0,3.0
2024-05-20,2024,785,"['688172.SH', '301377.SZ', '002265.SZ', '603345.SH', '688561.SH']",-2.2572536796706206,-3.8898107450742763,31.386013994683754,39.33301627331198,5.0,4.0,1.0,1.0
2024-06-18,2024,786,"['301377.SZ', '603345.SH', '300718.SZ', '000785.SZ', '300676.SZ']",3.3552086137811785,1.5764537350263688,127.12642950750745,137.00286085028546,5.0,4.0,4.0,1.0
2024-07-16,2024,786,"['002265.SZ', '688313.SH', '300718.SZ', '603345.SH', '300676.SZ']",12.275928726171175,14.820445685326447,134.25102911859472,145.32362714076882,5.0,4.0,3.0,2.0
2024-08-13,2024,787,"['301377.SZ', '603119.SH', '600595.SH', '688313.SH', '603345.SH']",8.522218793798064,15.786003504042784,92.0160921882212,102.7763498641441,5.0,4.0,4.0,2.0
2024-09-10,2024,788,"['603119.SH', '688313.SH', '300285.SZ', '301377.SZ', '688220.SH']",10.453223600946343,20.10215894094153,118.78583705183325,130.46615515584816,5.0,4.0,4.0,3.0
