trade_date,year,n_scored,top5,edgeA_60,edgeB_60,edgeA_180,edgeB_180,n_fwd180,n_gt20,n_gt50,n_gt100
2023-08-30,2023,779,"['300718.SZ', '605589.SH', '301377.SZ', '000737.SZ', '001203.SZ']",2.776318315074862,6.532926442533456,10.75282876640616,14.927532704544882,5.0,1.0,1.0,0.0
2023-09-27,2023,780,"['688052.SH', '301377.SZ', '688018.SH', '600171.SH', '300888.SZ']",9.857204082659763,13.081351049232742,-7.7856818631521785,-5.54087793332203,5.0,0.0,0.0,0.0
2023-11-02,2023,780,"['300718.SZ', '300953.SZ', '600601.SH', '600295.SH', '301377.SZ']",-3.6236423487328464,-2.5542708837316312,-7.065948427565909,-6.038727093275634,5.0,0.0,0.0,0.0
2023-11-30,2023,780,"['300888.SZ', '300718.SZ', '600601.SH', '301377.SZ', '300017.SZ']",1.6128664003246667,1.4886858414432693,-10.554821165854515,-12.983600993900865,5.0,0.0,0.0,0.0
2023-12-28,2023,781,"['300718.SZ', '600601.SH', '300888.SZ', '300666.SZ', '301377.SZ']",-14.301225389801337,-14.643726407638502,-16.26792181274186,-19.30860547054984,5.0,0.0,0.0,0.0
2024-01-26,2024,781,"['300718.SZ', '301377.SZ', '300666.SZ', '688313.SH', '300699.SZ']",-4.239431121140753,-1.9117153415066284,15.731535047608226,21.126449472955372,5.0,3.0,3.0,0.0
2024-03-04,2024,783,"['300953.SZ', '301377.SZ', '002271.SZ', '300395.SZ', '603119.SH']",4.459479148253672,4.570141593259349,-2.9147204987328577,0.9894260948666898,5.0,2.0,0.0,0.0
2024-04-01,2024,784,"['300676.SZ', '002271.SZ', '301377.SZ', '300718.SZ', '300395.SZ']",-8.634248884084354,-9.880938192779029,6.453970366320013,11.520981686365964,5.0,2.0,1.0,0.0
2024-05-06,2024,785,"['301377.SZ', '300718.SZ', '002265.SZ', '688172.SH', '603345.SH']",-3.7496959270329757,-5.922553426980687,86.89278391679413,92.84249415701645,5.0,4.0,2.0,2.0
2024-06-03,2024,785,"['301377.SZ', '002265.SZ', '300718.SZ', '003022.SZ', '688313.SH']",-2.099170825922292,-5.223844996538504,143.89608691948365,153.24423525120503,5.0,4.0,4.0,2.0
2024-07-02,2024,786,"['002265.SZ', '300718.SZ', '603345.SH', '688172.SH', '600927.SH']",4.871482284782773,3.7858566348430456,117.67183444643254,129.39008481859076,5.0,3.0,2.0,2.0
2024-07-30,2024,787,"['301377.SZ', '300718.SZ', '688313.SH', '603345.SH', '002265.SZ']",11.006235693399507,18.26603750941632,148.59194670374907,160.45856743503367,5.0,4.0,4.0,3.0
2024-08-27,2024,788,"['603119.SH', '688313.SH', '300548.SZ', '688343.SH', '003031.SZ']",26.80989660941997,37.25907798095105,125.80339447037252,139.11086851471507,5.0,5.0,4.0,4.0
2024-09-26,2024,788,"['603119.SH', '688313.SH', '301377.SZ', '300718.SZ', '002472.SZ']",39.629401876982904,48.87150272877208,166.89922747631886,179.5104430636956,4.0,4.0,3.0,3.0
2024-10-31,2024,789,"['601872.SH', '601098.SH', '600483.SH', '601857.SH', '600497.SH']",0.9153036310502716,4.02660322711985,-12.00550571592954,-5.785210111711265,5.0,0.0,0.0,0.0
2024-11-28,2024,789,"['688220.SH', '601872.SH', '688676.SH', '600499.SH', '600126.SH']",68.18788837755349,72.29452497015959,66.56328153598612,74.54715415101975,5.0,4.0,3.0,2.0
2024-12-26,2024,790,"['600499.SH', '600884.SH', '002153.SZ', '003031.SZ', '688295.SH']",-2.9137082662890053,-0.03684148830500403,18.317095133534472,26.27063144374461,5.0,4.0,1.0,0.0
2025-01-24,2025,791,"['688295.SH', '600499.SH', '688778.SH', '002487.SZ', '002271.SZ']",12.13572682345251,13.474736314040866,38.27794697317406,43.28972080993341,5.0,4.0,4.0,1.0
2025-03-03,2025,792,"['301526.SZ', '000657.SZ', '600583.SH', '002153.SZ', '600499.SH']",14.268667348905268,13.837307573398713,43.84832872564803,48.23816460090752,5.0,4.0,4.0,1.0
2025-03-31,2025,792,"['688498.SH', '688172.SH', '600884.SH', '601857.SH', '002120.SZ']",21.371151852592575,21.16111762915338,100.81828149240471,106.64160211081057,5.0,4.0,2.0,1.0
2025-04-29,2025,792,"['301377.SZ', '688172.SH', '300763.SZ', '688498.SH', '300751.SZ']",31.90356693218478,33.997581563119105,269.50221949080117,284.49468296377296,5.0,5.0,5.0,3.0
2025-05-30,2025,792,"['601156.SH', '603256.SH', '688172.SH', '002812.SZ', '301377.SZ']",78.43568500776766,82.50612809843649,263.7720610470348,282.81448680838065,5.0,5.0,4.0,4.0
2025-06-30,2025,793,"['688172.SH', '601156.SH', '688187.SH', '688349.SH', '600171.SH']",-4.201893628535613,-0.6440953986992015,-3.3833323496114733,8.788268943174533,5.0,3.0,1.0,1.0
2025-07-28,2025,794,"['688220.SH', '601156.SH', '000887.SZ', '300418.SZ', '688172.SH']",6.305030869306766,7.678846209787143,7.6694486529850225,18.862249842403354,5.0,2.0,1.0,1.0
2025-08-25,2025,795,"['600711.SH', '603256.SH', '300418.SZ', '002602.SZ', '002130.SZ']",8.841249411565826,9.831414935682115,62.98335959877536,69.6812925056054,5.0,2.0,1.0,1.0
2025-09-22,2025,795,"['688220.SH', '300140.SZ', '600711.SH', '300458.SZ', '600171.SH']",2.737007910838294,3.266650588686839,-21.882294507275475,-18.0683582207234,5.0,1.0,0.0,0.0
2025-10-28,2025,797,"['300679.SZ', '002312.SZ', '300735.SZ', '300383.SZ', '002602.SZ']",-8.565506559318308,-2.8358800375783044,-23.52146886553175,-24.681911174937685,5.0,0.0,0.0,0.0
2025-11-25,2025,798,"['603256.SH', '300735.SZ', '301536.SZ', '300383.SZ', '300458.SZ']",30.626935774297827,37.9138188869466,,,,,,
2025-12-23,2025,799,"['002126.SZ', '300735.SZ', '002602.SZ', '002130.SZ', '300383.SZ']",1.7822960754726724,6.374073281746548,,,,,,
2026-01-22,2026,799,"['688313.SH', '688629.SH', '002281.SZ', '300458.SZ', '002130.SZ']",33.819751323833934,32.9613319281606,,,,,,
2026-02-27,2026,800,"['300502.SZ', '688313.SH', '002130.SZ', '688629.SH', '688183.SH']",52.89068866617508,47.78083686354573,,,,,,
2026-03-27,2026,800,"['688629.SH', '300735.SZ', '300339.SZ', '688313.SH', '002130.SZ']",18.671610440568475,12.395239801831497,,,,,,
2026-04-27,2026,800,"['002407.SZ', '002130.SZ', '688629.SH', '300274.SZ', '300496.SZ']",-1.7013920662414848,-7.384037452029069,,,,,,
2026-05-28,2026,800,"['300803.SZ', '002625.SZ', '002402.SZ', '001696.SZ', '002335.SZ']",,,,,,,,
2026-06-26,2026,800,"['688122.SH', '300390.SZ', '000997.SZ', '688615.SH', '002402.SZ']",,,,,,,,
2026-07-24,2026,800,"['300395.SZ', '002335.SZ', '300073.SZ', '002625.SZ', '300115.SZ']",,,,,,,,
