trade_date,year,n_scored,top5,edgeA_60,edgeB_60,edgeA_180,edgeB_180,n_fwd180,n_gt20,n_gt50,n_gt100
2021-01-04,2021,670,"['002851.SZ', '603939.SH', '000739.SZ', '603486.SH', '603920.SH']",5.341882765437943,6.928941652413849,-7.178891489734307,9.346387889178388,5.0,2.0,2.0,0.0
2021-02-01,2021,674,"['300748.SZ', '300487.SZ', '002126.SZ', '002851.SZ', '603659.SH']",-4.459874570373242,2.0071378374097297,17.352756549018242,37.54724194327365,5.0,2.0,2.0,0.0
2021-03-08,2021,675,"['600600.SH', '000739.SZ', '002126.SZ', '600066.SH', '603606.SH']",-3.459535660833933,-0.9902702674697326,27.101242099296368,47.729738370839925,5.0,4.0,2.0,1.0
2021-04-06,2021,677,"['603486.SH', '300748.SZ', '300450.SZ', '600600.SH', '603939.SH']",1.8113487327536162,7.449715817139854,-15.541820766526932,3.485140070285897,5.0,2.0,0.0,0.0
2021-05-07,2021,679,"['603298.SH', '603650.SH', '600600.SH', '600031.SH', '300476.SZ']",14.272696410469699,24.596451467057072,-12.579071849877032,1.9609419350695045,5.0,0.0,0.0,0.0
2021-06-04,2021,683,"['603786.SH', '003021.SZ', '300570.SZ', '300803.SZ', '688278.SH']",-10.107767443964649,3.9426153873601266,-9.207781712284186,7.932877329299562,5.0,0.0,0.0,0.0
2021-07-05,2021,688,"['600995.SH', '003021.SZ', '300570.SZ', '603786.SH', '002265.SZ']",-7.102992852201286,1.39064033321194,36.60238570507984,49.16276682229,5.0,2.0,2.0,1.0
2021-08-02,2021,689,"['002984.SZ', '003021.SZ', '600995.SH', '603786.SH', '688278.SH']",29.789481451408417,33.71996637291634,1.2738084541355361,8.3100037370249,5.0,1.0,1.0,0.0
2021-08-30,2021,695,"['688278.SH', '003031.SZ', '603486.SH', '300442.SZ', '688099.SH']",4.396485995806901,7.725963178697732,5.438179290524865,10.46309671474049,5.0,0.0,0.0,0.0
2021-09-29,2021,697,"['600601.SH', '603893.SH', '300857.SZ', '003021.SZ', '003031.SZ']",14.001759963357003,18.71590631371747,-3.916341447484358,-0.7007388174793072,5.0,1.0,0.0,0.0
