trade_date,year,n_scored,top5,edgeA_60,edgeB_60,edgeA_180,edgeB_180,n_fwd180,n_gt20,n_gt50,n_gt100
2024-08-20,2024,788,"['603119.SH', '301377.SZ', '300718.SZ', '003031.SZ', '688343.SH']",12.40773266151427,21.66653697138738,133.05784356409401,144.00863883619584,5.0,5.0,4.0,3.0
2024-09-19,2024,788,"['603119.SH', '688313.SH', '688220.SH', '688343.SH', '300548.SZ']",53.373618741854315,62.3294794973226,186.61886628987386,197.35505140549742,5.0,5.0,5.0,5.0
2024-10-24,2024,789,"['603119.SH', '688336.SH', '600642.SH', '301606.SZ', '601857.SH']",6.1928310368017385,9.862091709494013,59.033988387132844,66.05692043576028,5.0,3.0,2.0,2.0
2024-11-21,2024,789,"['688114.SH', '601872.SH', '601098.SH', '601857.SH', '601019.SH']",2.8797074497821553,7.513262609653984,-9.862902719638795,-2.174054651746031,5.0,1.0,0.0,0.0
2024-12-19,2024,790,"['603119.SH', '688295.SH', '601872.SH', '003031.SZ', '600499.SH']",13.945291443344527,17.1556173743629,84.10478798615028,91.34197406606597,5.0,4.0,1.0,1.0
2025-01-17,2025,791,"['301526.SZ', '002487.SZ', '688475.SH', '300285.SZ', '000960.SZ']",9.204934688583698,10.827731669699043,31.69625479604451,37.23843350674893,5.0,4.0,3.0,1.0
2025-02-24,2025,792,"['002487.SZ', '601872.SH', '601857.SH', '600583.SH', '300146.SZ']",12.219326113835969,11.2194798080778,22.55980522129031,27.249013606711404,5.0,3.0,1.0,1.0
2025-03-24,2025,792,"['601857.SH', '688498.SH', '600499.SH', '601898.SH', '688065.SH']",18.782353563362637,17.623589910472788,77.14781353197819,81.33836278541182,5.0,3.0,2.0,1.0
2025-04-22,2025,792,"['600884.SH', '688498.SH', '300620.SZ', '603256.SH', '300763.SZ']",56.03650642514475,57.65053190138507,236.00774312594024,249.35559972064465,5.0,5.0,4.0,4.0
2025-05-23,2025,792,"['603256.SH', '301377.SZ', '688349.SH', '601156.SH', '300677.SZ']",84.4448103231735,89.45422414264861,230.17475196096444,247.11231090333885,5.0,4.0,3.0,2.0
2025-06-23,2025,793,"['601156.SH', '688187.SH', '688172.SH', '300496.SZ', '002812.SZ']",8.957067762086456,13.47212955803862,40.28864345256186,53.372777194185225,5.0,4.0,2.0,2.0
2025-07-21,2025,794,"['688349.SH', '688187.SH', '601156.SH', '688220.SH', '688172.SH']",8.400246759675237,10.339884936049174,2.2261185360719136,14.695436138507267,5.0,3.0,1.0,1.0
2025-08-18,2025,795,"['603256.SH', '300418.SZ', '688220.SH', '601156.SH', '600711.SH']",3.875518810927621,4.91461214694196,59.185310756223245,67.16473064028537,5.0,4.0,2.0,1.0
2025-09-15,2025,795,"['300735.SZ', '600171.SH', '688220.SH', '600711.SH', '300458.SZ']",-5.338392671496143,-4.532317651126962,-23.0144552838518,-18.369580261991892,5.0,1.0,0.0,0.0
2025-10-21,2025,795,"['002281.SZ', '001696.SZ', '300735.SZ', '300570.SZ', '002155.SZ']",-4.59923299015078,-0.3417469152550756,37.9697677337653,38.78541947500091,5.0,2.0,2.0,1.0
2025-11-18,2025,798,"['603256.SH', '301536.SZ', '300735.SZ', '300953.SZ', '002130.SZ']",27.041314879778383,32.1928453723074,81.93297347866928,82.90295278783454,5.0,2.0,2.0,2.0
2025-12-16,2025,799,"['301536.SZ', '300735.SZ', '300679.SZ', '603256.SH', '300383.SZ']",14.558641251766497,18.437907569622233,,,,,,
2026-01-15,2026,799,"['688313.SH', '002130.SZ', '300679.SZ', '300458.SZ', '603256.SH']",34.56890250164859,35.4511257226481,,,,,,
2026-02-12,2026,800,"['300502.SZ', '688313.SH', '688629.SH', '300339.SZ', '002130.SZ']",27.60398376444792,25.224509272487843,,,,,,
2026-03-20,2026,800,"['688313.SH', '688629.SH', '300502.SZ', '002402.SZ', '002241.SZ']",28.153127179058856,22.745273676891852,,,,,,
2026-04-20,2026,800,"['002130.SZ', '688629.SH', '600363.SH', '300339.SZ', '300274.SZ']",-15.68853868485402,-20.3396076613405,,,,,,
2026-05-21,2026,800,"['002402.SZ', '002130.SZ', '001696.SZ', '600363.SH', '002625.SZ']",-17.133416460467565,-19.79061051945726,,,,,,
2026-06-18,2026,800,"['000997.SZ', '002402.SZ', '002335.SZ', '002130.SZ', '688615.SH']",,,,,,,,
2026-07-17,2026,800,"['002335.SZ', '300115.SZ', '603920.SH', '002709.SZ', '300620.SZ']",,,,,,,,
