trade_date,ts_code,score,label,tags,primary_reason,supporting
2020-12-02,603565.SH,-0.40124066616075205,1.2531888484954834,low_score_high_return,low_score_but_high_return,
2020-12-02,688037.SH,-0.35408173210001687,1.299208164215088,low_score_high_return,low_score_but_high_return,
2020-12-02,688599.SH,-1.0578530122837932,1.4441440105438232,low_score_high_return,low_score_but_high_return,
2020-12-03,000155.SZ,-0.7326844295944753,4.4449591636657715,low_score_high_return,low_score_but_high_return,
2020-12-03,000301.SZ,-0.39307929490010374,2.244840145111084,low_score_high_return,low_score_but_high_return,
2020-12-03,000657.SZ,-0.931543895741777,1.1120309829711914,low_score_high_return,low_score_but_high_return,
2020-12-03,000825.SZ,-0.9914990757387431,1.4396045207977295,low_score_high_return,low_score_but_high_return,
2020-12-03,000959.SZ,-1.3810687577329366,1.0175647735595703,low_score_high_return,low_score_but_high_return,
2020-12-03,000960.SZ,-0.6061530635433258,1.0404133796691895,low_score_high_return,low_score_but_high_return,
2020-12-03,002340.SZ,-0.7004596054468923,1.6670069694519043,low_score_high_return,low_score_but_high_return,
2020-12-03,002466.SZ,-0.7711205605009993,4.177432537078857,low_score_high_return,low_score_but_high_return,
2020-12-03,002472.SZ,-0.31045429160184324,2.6231136322021484,low_score_high_return,low_score_but_high_return,
2020-12-03,002648.SZ,-1.1206179014661564,1.283271312713623,low_score_high_return,low_score_but_high_return,
2020-12-03,300750.SZ,-1.1070414947299256,1.0643255710601807,low_score_high_return,low_score_but_high_return,
2020-12-03,600010.SH,-1.0142352041615197,1.7667663097381592,low_score_high_return,low_score_but_high_return,
2020-12-03,600089.SH,-0.9656879476786031,1.4431440830230713,low_score_high_return,low_score_but_high_return,
2020-12-03,600096.SH,-0.8707632846317847,2.5842106342315674,low_score_high_return,low_score_but_high_return,
2020-12-03,600111.SH,-0.7017900382640871,2.753068685531616,low_score_high_return,low_score_but_high_return,
2020-12-03,600141.SH,-0.6589371150598755,2.168545722961426,low_score_high_return,low_score_but_high_return,
2020-12-03,600188.SH,-0.26412753676401857,1.044187068939209,low_score_high_return,low_score_but_high_return,
2020-12-03,600219.SH,-1.1641054813782856,1.099804401397705,low_score_high_return,low_score_but_high_return,
2020-12-03,600295.SH,-1.0319581559823998,2.0382444858551025,low_score_high_return,low_score_but_high_return,
2020-12-03,600392.SH,-1.0860787635574913,1.8587002754211426,low_score_high_return,low_score_but_high_return,
2020-12-03,600808.SH,-1.0343176509679288,1.1171560287475586,low_score_high_return,low_score_but_high_return,
2020-12-03,600816.SH,-0.741058369603797,2.6863105297088623,low_score_high_return,low_score_but_high_return,
2020-12-03,601127.SH,-0.4920163500773669,2.5224742889404297,low_score_high_return,low_score_but_high_return,
2020-12-03,601567.SH,-0.9528034695539123,1.0769309997558594,low_score_high_return,low_score_but_high_return,
2020-12-03,601633.SH,-0.5480857299615953,1.5311803817749023,low_score_high_return,low_score_but_high_return,
2020-12-03,601699.SH,-0.9552833460155702,1.258255958557129,low_score_high_return,low_score_but_high_return,
2020-12-03,601919.SH,-0.5798119557028075,1.9383361339569092,low_score_high_return,low_score_but_high_return,
2020-12-03,603077.SH,-0.36218436759908457,1.0689654350280762,low_score_high_return,low_score_but_high_return,
2020-12-03,603260.SH,-1.1095076608955852,5.122185707092285,low_score_high_return,low_score_but_high_return,
2020-12-03,603565.SH,-0.4233839148002181,1.2711851596832275,low_score_high_return,low_score_but_high_return,
2020-12-03,603979.SH,-0.7490894161562337,1.0337433815002441,low_score_high_return,low_score_but_high_return,
2020-12-03,688037.SH,-0.2637294952200381,1.2770123481750488,low_score_high_return,low_score_but_high_return,
2020-12-03,688599.SH,-1.1654586854052842,1.6747539043426514,low_score_high_return,low_score_but_high_return,
2020-12-04,000155.SZ,-0.7425039525533336,4.107788562774658,low_score_high_return,low_score_but_high_return,
2020-12-04,000301.SZ,-0.380403043396935,2.2762017250061035,low_score_high_return,low_score_but_high_return,
2020-12-04,000657.SZ,-0.6594512938346179,1.0299453735351562,low_score_high_return,low_score_but_high_return,
2020-12-04,000825.SZ,-1.0017768124728195,1.5472524166107178,low_score_high_return,low_score_but_high_return,
2020-12-04,000960.SZ,-0.5758914906885788,1.0945320129394531,low_score_high_return,low_score_but_high_return,
2020-12-04,002340.SZ,-1.1027559304913541,1.61773681640625,low_score_high_return,low_score_but_high_return,
2020-12-04,002466.SZ,-0.6132971379754638,3.961667537689209,low_score_high_return,low_score_but_high_return,
2020-12-04,002472.SZ,-0.3782312293257594,2.4349489212036133,low_score_high_return,low_score_but_high_return,
2020-12-04,002648.SZ,-0.9682428295649977,1.3339965343475342,low_score_high_return,low_score_but_high_return,
2020-12-04,300750.SZ,-1.0808422938737392,1.0244357585906982,low_score_high_return,low_score_but_high_return,
2020-12-04,600010.SH,-0.9560186078486319,1.8740530014038086,low_score_high_return,low_score_but_high_return,
2020-12-04,600089.SH,-0.9579830709639336,1.692824125289917,low_score_high_return,low_score_but_high_return,
2020-12-04,600096.SH,-0.8827155118390216,2.808474063873291,low_score_high_return,low_score_but_high_return,
2020-12-04,600111.SH,-0.8139082459257451,2.9709696769714355,low_score_high_return,low_score_but_high_return,
2020-12-04,600141.SH,-0.6487680055860084,2.3300864696502686,low_score_high_return,low_score_but_high_return,
2020-12-04,600188.SH,-0.22560142010482562,1.2062444686889648,low_score_high_return,low_score_but_high_return,
2020-12-04,600219.SH,-1.144027355798147,1.0961523056030273,low_score_high_return,low_score_but_high_return,
2020-12-04,600295.SH,-0.8776001234290672,2.122811794281006,low_score_high_return,low_score_but_high_return,
2020-12-04,600348.SH,-0.25133886998016897,1.7204654216766357,low_score_high_return,low_score_but_high_return,
2020-12-04,600392.SH,-0.7265810697400334,1.8683290481567383,low_score_high_return,low_score_but_high_return,
2020-12-04,600808.SH,-1.0074747872726826,1.1287271976470947,low_score_high_return,low_score_but_high_return,
2020-12-04,600816.SH,-0.7317152765911102,2.5921401977539062,low_score_high_return,low_score_but_high_return,
2020-12-04,601117.SH,-1.3947835239336717,1.1889007091522217,low_score_high_return,low_score_but_high_return,
2020-12-04,601127.SH,-0.4593617871438242,2.8533833026885986,low_score_high_return,low_score_but_high_return,
2020-12-04,601567.SH,-0.9067383586606304,1.0512351989746094,low_score_high_return,low_score_but_high_return,
2020-12-04,601633.SH,-0.6410426234579037,1.5889718532562256,low_score_high_return,low_score_but_high_return,
2020-12-04,601699.SH,-1.1754315889647473,1.2862894535064697,low_score_high_return,low_score_but_high_return,
2020-12-04,601919.SH,-0.9020171850298532,1.923501968383789,low_score_high_return,low_score_but_high_return,
2020-12-04,603077.SH,-0.37706753653888075,1.1241378784179688,low_score_high_return,low_score_but_high_return,
2020-12-04,603260.SH,-1.1252216783281603,4.613203525543213,low_score_high_return,low_score_but_high_return,
2020-12-04,603565.SH,-0.4108454939711022,1.0985355377197266,low_score_high_return,low_score_but_high_return,
2020-12-04,603979.SH,-0.782049748462019,1.0504107475280762,low_score_high_return,low_score_but_high_return,
2020-12-04,688037.SH,-0.30152761625212493,1.2436552047729492,low_score_high_return,low_score_but_high_return,
2020-12-04,688599.SH,-1.1574190677902285,2.1352546215057373,low_score_high_return,low_score_but_high_return,
2020-12-07,000155.SZ,-0.6527861840578096,4.291088581085205,low_score_high_return,low_score_but_high_return,
2020-12-07,000301.SZ,-0.4055724427055454,2.2266314029693604,low_score_high_return,low_score_but_high_return,
2020-12-07,000657.SZ,-0.6233080316498154,1.0333278179168701,low_score_high_return,low_score_but_high_return,
2020-12-07,000825.SZ,-1.043587170903648,1.8082194328308105,low_score_high_return,low_score_but_high_return,
2020-12-07,000960.SZ,-0.6135234002015671,1.2803738117218018,low_score_high_return,low_score_but_high_return,
2020-12-07,000983.SZ,-0.4111317553340417,1.1226520538330078,low_score_high_return,low_score_but_high_return,
2020-12-07,002340.SZ,-1.0543308519939103,1.5464165210723877,low_score_high_return,low_score_but_high_return,
2020-12-07,002466.SZ,-0.6271696422768785,3.770904541015625,low_score_high_return,low_score_but_high_return,
