symbol,score,score_rank,weight,price,signal_date,execution_date,price_basis_date,price_basis_field,price_basis_label,model_name,model_path,universe
300394.SZ,0.7773960522156331,1,0.2,298.489990234375,2026-03-23,2026-03-24,2026-03-23,close,close@2026-03-23 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
000338.SZ,0.5650092037942077,2,0.2,22.540000915527344,2026-03-23,2026-03-24,2026-03-23,close,close@2026-03-23 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
600219.SH,0.5164274571471508,3,0.2,5.760000228881836,2026-03-23,2026-03-24,2026-03-23,close,close@2026-03-23 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
000301.SZ,0.5039481249969756,4,0.2,10.220000267028809,2026-03-23,2026-03-24,2026-03-23,close,close@2026-03-23 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
002493.SZ,0.49615044537548136,5,0.2,11.289999961853027,2026-03-23,2026-03-24,2026-03-23,close,close@2026-03-23 -> next-session signal basket,qlib_lgbm,/home/liuming/.openclaw/workspace/SysQ/data/models/qlib_lgbm,csi300
